timestamp,true_price,estimated_price,moneyness,time_to_maturity
2021.07.027.0,106.0,95.07924,1.1929352,0.0
2021.012.024.0,314.30316,358.2727,0.8285507,0.0
2021.010.022.0,271.23398,267.85443,1.1016891,8.0
2021.011.012.0,12.424683,21.930145,2.2662184,0.0
2021.09.030.0,28.5,44.544937,-1.6115453,92.0
2021.011.012.0,0.6000061,3.3311005,-2.3879883,373.0
2021.04.09.0,9.0,8.701294,1.9185363,0.0
2021.012.024.0,156.0,165.79477,0.3789705,0.0
2021.08.017.0,5.0,5.6926575,-2.0523357,60.000015
2021.010.022.0,27.0,21.155182,-1.8774047,0.0
2021.08.017.0,271.16507,175.83203,0.46652806,891.0
2021.05.024.0,468.7002,400.63763,-0.2319696,0.0
2021.09.07.0,311.0,369.15207,-0.4166608,0.0
2021.03.017.0,107.0,161.67714,-0.98656344,0.0
2021.01.022.0,90.236374,67.48644,1.3519342,33.0
2021.09.07.0,6.300003,21.703476,-1.6884823,1399.0
2021.011.012.0,72.0,69.622894,-0.107509255,19339.0
2021.05.024.0,623.3238,547.2168,-0.037262082,0.0
2021.09.07.0,0.1000061,0.44076538,-3.3889396,0.0
2021.09.030.0,183.0,154.93011,0.37946796,0.0
2021.07.06.0,7.199997,9.086273,-2.008602,1.0
2021.09.030.0,916.6143,761.76215,-0.09585011,0.0
2021.07.027.0,13.95993,16.320953,2.070369,522.0
2021.012.03.0,358.52005,397.9618,0.55652285,1.0
2021.06.015.0,638.2478,684.44604,0.24041295,1.0
2021.09.07.0,227.0,277.2277,-0.8141446,0.0
2021.02.023.0,342.0,373.11218,-0.36526632,125.0
2021.012.024.0,6.600006,7.581436,-2.2551572,0.0
2021.010.022.0,41.163757,31.358383,1.3881798,330.0
2021.07.06.0,330.9025,351.6405,0.80299294,0.0
2021.09.07.0,107.0,172.71765,1.203119,0.0
2021.08.017.0,19.28267,16.461151,2.1454854,6.0
2021.09.030.0,359.95514,344.09882,0.791067,0.0
2021.01.022.0,92.0,96.281105,-0.6868751,5820.0
2021.07.027.0,68.0,88.64822,-1.1241367,15.0
2021.05.03.0,273.89633,163.22781,0.6778388,44.0
2021.03.017.0,167.81306,95.40526,0.6373137,470.0
2021.011.012.0,2.1664886,6.531082,2.701578,58.0
2021.05.024.0,410.0,427.34143,-0.65590715,4.0
2021.08.017.0,389.42712,344.0807,0.64659476,21.0
2021.07.027.0,18.0,20.491531,-1.793921,0.0
2021.09.07.0,256.72125,250.25638,0.4778986,130.99998
2021.07.027.0,155.2221,157.89388,1.3400104,0.0
2021.05.024.0,15.972214,8.446838,2.1777112,417.0
2021.03.017.0,439.0,422.75507,0.319471,0.0
2021.08.017.0,571.0,492.91425,0.29920757,0.0
2021.08.017.0,30.0,27.08046,-1.8792675,1.0
2021.08.017.0,59.0,83.23744,-1.3321581,17.0
2021.011.012.0,70.0,72.91563,-1.5022004,5.0
2021.07.06.0,287.0,325.64252,0.4924686,0.0
2021.07.027.0,78.61682,28.86354,1.1182387,1543.0
2021.07.06.0,175.72125,196.91466,0.67437124,50.0
2021.012.03.0,0.3999939,1.9100952,-2.9006174,0.0
2021.07.06.0,138.0,139.68414,-0.83487225,3.0
2021.010.022.0,58.832535,41.669754,1.1611671,969.0
2021.010.022.0,102.0,107.609955,1.1049018,0.0
2021.02.023.0,163.0,156.9915,0.5268676,0.0
2021.04.09.0,194.0,147.497,0.571893,0.0
2021.01.022.0,84.0,38.693726,-1.0175731,39.0
2021.05.024.0,20.370361,16.403198,1.9675843,699.0
2021.08.017.0,466.0,575.2525,-0.40463042,8.0
2021.09.030.0,78.0,108.8386,-1.1865351,52.0
2021.07.06.0,12.0,25.147964,1.7110375,0.0
2021.03.017.0,311.0,284.37616,0.15523922,0.0
2021.01.022.0,479.29095,430.99365,0.68110347,0.0
2021.010.022.0,2.300003,4.655411,-2.4314911,0.0
2021.01.022.0,476.74817,413.74792,0.5492699,8.0
2021.010.022.0,31.984253,32.14212,2.0198421,5.0
2021.06.015.0,367.5042,407.46112,0.68755627,0.0
2021.011.012.0,184.28252,210.27524,1.289786,2.0
2021.08.017.0,540.0,619.74365,-0.14299285,1.0
2021.02.023.0,99.37879,79.05431,0.87738293,4288.0
2021.06.015.0,247.0,325.0415,0.5819075,0.0
2021.09.07.0,158.0,100.08705,0.2177583,0.0
2021.06.015.0,213.0,207.32426,-0.9766493,0.0
2021.07.06.0,3.0,6.509247,-2.36563,3.0
2021.02.023.0,499.67853,447.2865,0.6469662,2.0
2021.03.017.0,157.5471,131.6362,1.0679184,1.0
2021.05.024.0,792.0,705.1548,0.0,1.0
2021.06.015.0,260.03232,291.63324,0.64721537,0.0
2021.09.07.0,9.399994,29.147278,-1.5009129,5920.0
2021.05.03.0,116.78223,32.801178,1.077,2318.0
2021.05.03.0,95.754074,54.359306,1.3891884,180.0
2021.01.022.0,744.38586,668.9211,0.3227296,3.0
2021.09.07.0,0.19999695,3.9208527,-2.9627287,0.0
2021.07.027.0,44.5,47.310623,-1.5952358,0.0
2021.09.07.0,17.856735,12.219879,1.5726335,1517.0
2021.07.027.0,63.521606,30.710907,1.2614272,370.0
2021.012.024.0,44.90651,53.709145,1.9140091,4.0
2021.06.015.0,5.0,9.108627,-2.3203924,0.0
2021.06.015.0,206.0,287.38165,0.5278473,0.0
2021.011.012.0,0.1000061,3.1472168,-3.2550342,0.0
2021.07.027.0,24.0,17.689392,-1.9255519,0.0
2021.08.017.0,224.83324,208.37207,1.0194043,1.0
2021.08.017.0,705.0,812.6657,-0.14004946,2.0
2021.07.06.0,245.48984,280.1302,0.64292026,3.0
2021.05.024.0,124.0,150.19319,-1.2486141,0.0
2021.09.07.0,129.02988,125.89043,-0.008928537,0.0
2021.09.030.0,62.051666,56.57876,1.7006223,130.0
2021.09.030.0,319.0,389.94196,-0.45292258,4.0
2021.010.022.0,384.0,388.4384,-0.18459225,8.0
2021.011.012.0,23.0,33.858185,0.5666692,0.0
2021.03.017.0,515.0,570.5286,-0.05425179,0.0
2021.012.024.0,57.955734,74.4684,1.4120002,3.0
2021.03.017.0,403.25372,374.02524,0.70951915,0.0
2021.09.07.0,8.0,10.243088,2.5529683,0.0
2021.09.07.0,253.6336,245.81976,1.1412601,0.0
2021.07.027.0,266.73834,236.29904,0.55212975,8.0
2021.08.017.0,114.72981,170.91498,-0.551893,0.0
2021.012.024.0,379.0,365.62268,0.022432446,0.0
2021.05.024.0,232.31133,156.19083,-0.42271495,0.0
2021.03.017.0,679.99994,746.2176,-0.1476388,5.0
2021.02.023.0,37.545547,25.899963,1.4382836,840.0
2021.03.017.0,101.51016,48.461975,0.97536004,902.0
2021.07.06.0,79.79101,86.38151,1.2549984,87.0
2021.06.015.0,186.0,263.82605,0.6032541,0.0
2021.07.027.0,356.0,410.61353,-0.5116372,3.0
2021.05.03.0,211.4584,207.59596,1.3058169,40.0
2021.08.017.0,1008.8143,770.2039,0.11613846,3.0
2021.012.024.0,7.0,6.434601,-2.008054,100.0
2021.07.027.0,30.0,27.514343,-1.8055379,0.0
2021.01.022.0,82.0,71.83358,-1.308541,0.0
2021.05.024.0,5.300003,8.279999,-2.049273,221.0
2021.07.06.0,7.78479,20.165878,2.3610635,1.0
2021.01.022.0,265.0,327.3475,-0.0741204,4214.0
2021.07.06.0,740.0,696.8372,-0.2399733,0.0
2021.011.012.0,12.0,18.065002,0.8671157,0.0
2021.012.03.0,4.0,2.6607056,2.7775269,0.0
2021.07.027.0,2.0,5.7372894,-2.5757878,4.0
2021.02.023.0,64.235985,45.160828,1.1337743,2061.0
2021.012.024.0,14.5,12.806793,-1.8702538,1.0
2021.09.07.0,280.0,255.40244,0.7107589,0.0
2021.08.017.0,45.5,113.03357,-0.95658493,1781.0
2021.011.012.0,292.0,280.86258,-0.07106781,602.0
2021.012.024.0,22.0,18.716965,-1.6515911,0.0
2021.09.030.0,122.0,147.22446,-0.6847937,4414.0
2021.012.024.0,252.06073,291.43774,0.99491775,5.0
2021.01.022.0,337.215,301.62808,0.91134703,5.0
2021.07.06.0,125.0,121.98143,-1.1780982,3.0
2021.09.030.0,43.621582,20.479446,1.2972625,332.0
2021.06.015.0,33.338898,43.23935,1.4838353,1915.0
2021.07.06.0,112.256134,122.19053,1.0048933,152.0
2021.012.024.0,290.0,331.51105,0.22310543,0.0
2021.02.023.0,419.91632,373.80524,0.77901363,0.0
2021.012.024.0,128.0,138.40051,0.5063323,0.0
2021.07.06.0,147.0,172.58127,0.7701975,0.0
2021.012.03.0,479.0,481.9193,0.32237828,0.0
2021.01.022.0,26.11531,30.605576,2.07578,103.0
2021.012.03.0,450.41077,464.78137,0.40844,0.0
2021.05.03.0,597.8495,547.16644,0.32146096,1.0
2021.010.022.0,23.882462,17.978271,1.7106452,1199.0
2021.06.015.0,5.800003,10.23494,-2.0372386,0.0
2021.05.024.0,17.571747,14.563293,2.1630657,192.0
2021.09.030.0,93.0,129.68657,-1.0706933,27.0
2021.03.017.0,421.0,492.83142,-0.19377613,1.0
2021.07.06.0,529.40265,541.27515,0.4247942,0.0
2021.04.09.0,144.0,119.56505,0.78144884,0.0
2021.05.024.0,57.0,37.726395,-1.5405638,0.0
2021.01.022.0,204.36136,193.14688,1.1112214,82.0
2021.07.06.0,137.0,153.77982,0.85709244,0.0
2021.05.024.0,62.659714,49.22113,-1.1855838,0.0
2021.010.022.0,357.97424,394.41263,-0.2659073,0.0
2021.05.03.0,52.0,59.103806,-1.4568064,0.0
2021.05.03.0,43.03987,19.962448,1.6377728,3386.0
2021.09.07.0,2.2776337,12.791061,3.2111962,302.0
2021.04.09.0,9.0,11.002975,467.60114,0.0
2021.010.022.0,78.945045,56.49478,0.9800713,765.0
2021.012.03.0,3.576004,10.504929,3.272214,1.0
2021.012.03.0,8.20314,10.662796,1.9989372,324.0
2021.07.06.0,292.0,309.96063,-0.23881578,88.0
2021.01.022.0,172.17084,103.75682,0.908921,1617.0
2021.010.022.0,308.03976,293.94894,0.37766802,7.0
2021.09.07.0,-2.0,-0.47924805,2.6818697,0.0
2021.07.06.0,12.0,20.03209,2.1044006,0.0
2021.07.027.0,39.49353,39.967438,1.8722644,1.0
2021.05.024.0,50.067123,33.091568,1.4136975,406.0
2021.09.030.0,0.3999939,1.0706177,-3.017578,0.0
2021.07.06.0,57.0,71.06548,1.4518706,0.0
2021.07.06.0,32.0,37.56221,1.2825372,0.0
2021.07.027.0,196.0,225.90068,-0.8726847,0.0
2021.05.024.0,541.96533,539.4722,0.34064555,26.0
2021.07.06.0,324.0,328.68582,-0.6287329,0.0
2021.05.024.0,27.0,14.284042,-1.9492738,0.0
2021.08.017.0,289.5322,435.76978,-0.30405235,0.0
2021.07.06.0,9.64447,12.89975,2.2822514,44.0
2021.09.07.0,847.0,768.30145,0.10217929,0.0
2021.08.017.0,134.72058,126.54221,1.3860923,53.0
2021.01.022.0,254.61475,224.27666,0.9677829,52.0
2021.011.012.0,775.0,734.34796,0.16891968,0.0
2021.011.012.0,14.353088,21.461502,2.1287198,128.0
2021.07.06.0,162.6022,187.19307,1.3147004,3.0
2021.09.030.0,27.0,43.024155,-1.4684298,3930.0
2021.09.07.0,45.174698,40.12703,1.6848787,2.0
2021.05.024.0,88.0,81.44097,-1.3268917,11.0
2021.08.017.0,98.0,211.5726,-0.5442245,763.0
2021.09.030.0,22.5,16.148636,-2.0112522,0.0
2021.06.015.0,228.0,314.62964,0.110679984,0.0
2021.09.030.0,249.61383,204.46428,0.5346458,68.0
2021.07.06.0,325.0,332.6239,0.17235398,0.0
2021.05.03.0,14.5,15.178543,-1.8450813,77.0
2021.04.09.0,701.0,691.8707,0.31820416,0.0
2021.03.017.0,26.874283,22.319046,1.8472238,44.0
2021.07.027.0,18.90274,16.576843,1.9674046,793.0
2021.012.024.0,90.95295,108.40003,1.3853875,98.0
2021.012.03.0,660.0,581.96857,-0.024719,0.0
2021.02.023.0,134.0009,97.16783,1.0918419,2.0
2021.09.07.0,12.0,17.991348,-1.7810583,3.0
2021.012.024.0,44.488495,52.67849,1.6045177,4.0
2021.02.023.0,15.569504,13.517349,1.9936987,272.0
2021.06.015.0,39.5,27.634079,-1.8678854,0.0
2021.05.024.0,2.600006,5.4729614,-2.6037147,0.0
2021.07.06.0,35.4209,23.094818,1.352349,1143.0
2021.09.030.0,159.09764,97.83403,0.4613843,1837.0
2021.09.030.0,18.0,17.76503,-1.8708799,1.0
2021.09.030.0,477.0,394.1337,-0.0919739,35.0
2021.09.07.0,55.046806,47.880768,1.5998245,14.0
2021.09.030.0,585.94086,502.03156,-0.15801513,0.0
2021.07.06.0,103.0,83.83222,0.6265719,0.0
2021.06.015.0,3.399994,6.6163635,-2.2311647,3.0
2021.09.030.0,16.73207,15.50618,1.7820841,96.0
2021.012.024.0,13.0,6.9118347,-1.6203897,390.0
2021.04.09.0,211.0,284.15894,0.9424226,0.0
2021.08.017.0,252.47882,289.59302,-0.047688484,0.0
2021.09.030.0,100.0,139.50296,-1.2552097,1.0
2021.08.017.0,493.524,420.35413,0.6875732,2.0
2021.07.027.0,34.34456,37.1131,1.9646748,0.0
2021.05.03.0,488.0,610.44684,-0.33517766,0.0
2021.011.012.0,10.5,14.966766,-1.8220046,440.0
2021.05.03.0,125.0,176.38124,-0.98316765,0.0
2021.09.07.0,130.0,128.28064,0.9658885,0.0
2021.02.023.0,118.87761,92.977745,1.105304,22.0
2021.03.017.0,47.0,62.909348,-1.5091007,0.0
2021.05.024.0,4.699997,7.715576,-2.2846339,22.0
2021.02.023.0,25.5,30.350784,-1.5759175,359.0
2021.012.024.0,14.576279,13.984848,2.0900135,100.0
2021.011.012.0,5.899994,10.459579,-1.9335606,214.0
2021.03.017.0,9.800003,20.866043,-1.685705,90.0
2021.09.030.0,640.0,661.31665,-0.29032278,2.0
2021.05.024.0,652.92255,605.68695,-0.19470549,0.0
2021.09.030.0,198.0,200.19258,0.26532722,0.0
2021.012.024.0,59.0,54.277794,-1.475878,4.0
2021.05.024.0,455.0,482.45856,-0.5747616,9.0
2021.06.015.0,11.0,10.243912,-2.155215,0.0
2021.07.06.0,131.0,139.34515,-1.1302555,2.0
2021.01.022.0,59.535522,49.6651,1.5779489,173.0
2021.012.03.0,5.339569,9.18988,2.6213562,0.0
2021.012.024.0,6.300003,7.109146,-2.189716,0.0
2021.04.09.0,81.4771,87.167145,1.7697678,27.0
2021.05.03.0,46.0,104.27381,-0.99966383,186.0
2021.010.022.0,190.62015,143.0353,-0.38513112,0.0
2021.07.027.0,176.0,167.23642,0.8108359,0.0
2021.011.012.0,179.20357,203.3966,1.05932,11.0
2021.05.024.0,65.00001,54.936966,-1.4964488,1.0
2021.011.012.0,1.800003,4.3599396,-2.5019042,0.0
2021.08.017.0,14.0,10.598007,-2.1722682,0.0
2021.03.017.0,779.75775,690.16956,0.1986711,0.0
2021.02.023.0,64.87041,70.51229,1.7880582,0.0
2021.08.017.0,2.5,4.4841766,-2.4385784,0.0
2021.02.023.0,161.73305,152.05495,1.2046549,6.0
2021.010.022.0,50.0,63.280907,-1.331876,70.0
2021.010.022.0,7.5,7.1176147,-2.164226,0.0
2021.03.017.0,135.0,100.40341,0.74649024,0.0
2021.09.07.0,11.704803,11.880295,1.7740425,987.0
2021.012.03.0,3.9318237,11.536911,2.9201143,0.0
2021.05.024.0,387.0,422.09476,-0.52653027,0.0
2021.05.03.0,420.2416,373.09143,0.8183552,0.0
2021.010.022.0,293.0,327.00497,-0.77450395,0.0
2021.011.012.0,247.41359,260.85162,0.5567944,7.0
2021.07.027.0,7.399994,7.5359497,-1.9367666,304.0
2021.05.03.0,191.0,116.846756,0.2709328,0.0
2021.07.027.0,216.0,196.94437,0.6909543,0.0
2021.08.017.0,338.28638,311.9496,0.37789035,1.0
2021.07.027.0,137.0,121.00323,0.65425813,0.0
2021.07.06.0,16.628754,18.178482,1.8081965,188.0
2021.012.024.0,42.051865,48.384277,1.9750981,24.0
2021.01.022.0,84.11957,52.93402,1.3732452,230.0
2021.04.09.0,39.0,14.033524,1.184095,0.0
2021.09.07.0,3.8797302,8.06044,2.4012163,12.0
2021.09.07.0,0.19999695,2.6542358,-3.1423213,0.0
2021.01.022.0,525.30994,460.6195,0.6324773,0.0
2021.09.07.0,2.0737457,11.45546,3.2364757,960.0
2021.03.017.0,111.0,143.53787,-1.2405889,1.0
2021.09.07.0,8.0,9.8328705,-2.1951768,0.0
2021.01.022.0,75.002754,63.786263,1.382929,58.0
2021.07.06.0,9.0,11.945984,-1.896821,0.0
2021.06.015.0,14.0,12.598297,-2.0608912,0.0
2021.012.024.0,291.5557,330.88983,0.8941403,0.0
2021.02.023.0,3.5,4.246277,-2.3364332,25.0
2021.07.027.0,52.642494,46.547302,1.6595371,22.0
2021.011.012.0,94.0,111.56828,-1.1967933,0.0
2021.02.023.0,15.5,17.32103,-1.7951152,227.0
2021.02.023.0,536.55963,488.87042,0.5792893,0.0
2021.07.06.0,372.0,407.3299,0.27650738,0.0
2021.09.030.0,3.899994,5.4832306,-2.3181088,3.0
2021.07.06.0,5.800003,9.321869,-1.9250906,79.0
2021.06.015.0,153.0,245.09358,0.41822827,0.0
2021.02.023.0,296.0,336.90225,-0.4461491,9.0
2021.06.015.0,50.973175,59.610634,1.8638299,0.0
2021.05.03.0,32.47061,19.978119,1.7616627,473.0
2021.07.06.0,14.901535,15.340195,1.9927208,37.0
2021.011.012.0,365.0,355.196,-0.65102863,12.0
2021.05.03.0,186.43068,184.2216,1.1897742,0.0
2021.01.022.0,12.632263,14.7556305,2.24119,152.0
2021.012.024.0,63.620155,58.925613,1.0334998,1171.0
2021.04.09.0,788.10376,723.50995,0.289662,0.0
2021.06.015.0,104.247375,132.51883,1.2579684,54.0
2021.011.012.0,16.0,37.59297,1.6345737,0.0
2021.05.03.0,172.0,300.0585,-0.28843474,353.0
2021.05.024.0,77.0,91.61082,-1.19151,21.0
2021.07.027.0,81.007774,66.195694,1.4075019,0.0
2021.07.027.0,86.66442,54.20835,1.0463297,237.0
2021.04.09.0,307.15765,321.42267,0.7855356,0.0
2021.07.027.0,12.0,12.734848,-1.6823554,970.0
2021.011.012.0,49.5,44.668243,-1.6495132,0.0
2021.05.03.0,40.5,81.4919,-0.72426987,7074.0
2021.09.030.0,849.0,767.937,-0.008844972,1.0
2021.012.024.0,47.0,42.31241,-1.568363,0.0
2021.07.06.0,49.13983,53.38617,1.5391912,0.0
2021.06.015.0,649.99994,741.6774,0.17166221,0.0
2021.03.017.0,579.0,557.01575,0.07158601,0.0
2021.09.030.0,540.5631,541.3419,0.46479976,0.0
2021.09.030.0,277.71768,238.64552,0.4636824,15.0
2021.02.023.0,61.767952,58.196457,1.5581706,2.0
2021.011.012.0,11.881897,20.58754,2.342055,15.0
2021.07.027.0,591.0,550.43567,0.30784392,0.0
2021.04.09.0,24.0,7.258026,1.8105052,0.0
2021.09.07.0,99.68198,98.61463,1.5565658,0.0
2021.07.06.0,22.758606,18.95781,1.6488583,697.0
2021.03.017.0,117.76005,114.3701,1.2580668,2.0
2021.02.023.0,322.27292,289.23,0.9700617,2.0
2021.01.022.0,216.0,151.23512,0.53560877,0.0
2021.09.07.0,260.0,265.26553,0.4081055,0.0
2021.03.017.0,33.101456,15.796387,1.7146869,315.0
2021.07.06.0,113.402,128.99937,1.580473,0.0
2021.05.03.0,27.94551,22.887238,2.0681493,351.0
2021.07.06.0,1.1000061,5.9407043,-2.4852116,0.0
2021.011.012.0,112.995056,82.72097,0.72184896,1344.0
2021.02.023.0,530.0,462.84857,-0.060256362,415.0
2021.06.015.0,145.0,155.36493,-1.1665249,3.0
2021.04.09.0,40.61908,35.126785,1.9231099,35.0
2021.011.012.0,11.639099,21.66832,2.3315425,4.0
2021.01.022.0,19.594849,13.462524,1.945702,384.0
2021.03.017.0,472.0,463.41443,0.5526209,0.0
2021.011.012.0,10.0,9.041306,-2.1099622,0.0
2021.05.024.0,18.17128,18.588348,2.0790372,227.0
2021.05.03.0,20.0,48.80092,-1.0651395,3706.0
2021.02.023.0,10.750641,12.041718,2.3884847,22.0
2021.06.015.0,17.5,14.170807,-1.9801886,0.0
2021.012.024.0,42.0,56.04609,1.297993,0.0
2021.05.024.0,151.0,173.79259,-0.6460359,1282.0
2021.05.024.0,386.0,329.57343,0.05223334,0.0
2021.09.030.0,200.0,269.9499,-0.86643744,4.0
2021.012.024.0,4.899994,6.1972046,-2.139111,20.0
2021.02.023.0,10.507828,13.11557,2.437161,139.0
2021.09.07.0,272.0,294.35895,-0.5660527,12.999985
2021.07.027.0,27.0,33.663055,-1.2871933,2286.0
2021.09.07.0,8.152863,8.82074,2.0449364,231.0
2021.09.030.0,2.800003,3.5177002,-2.502416,45.0
2021.09.030.0,189.32498,163.39308,0.92831886,4.0
2021.06.015.0,26.0,19.925476,-1.7695842,6.0
2021.012.024.0,168.0,221.90198,0.9318953,0.0
2021.02.023.0,54.000008,42.223312,-1.5715368,0.0
2021.07.06.0,13.00415,15.74794,2.0519586,95.0
2021.03.017.0,50.324753,55.62092,1.8245296,0.0
2021.06.015.0,281.0,377.68518,0.32141995,0.0
2021.05.03.0,176.0,247.23572,-0.76741886,0.0
2021.07.06.0,52.0,53.437294,1.0532292,0.0
2021.06.015.0,98.0,161.79251,0.7075505,0.0
2021.012.024.0,0.3999939,2.5222015,-3.3176935,10.0
2021.012.024.0,498.0,480.72528,-0.35784698,0.0
2021.011.012.0,1.699997,15.202301,-2.1857824,1495.0
2021.03.017.0,8.199997,16.160187,-1.7835786,148.0
2021.05.024.0,352.50098,303.1054,0.7367915,0.0
2021.02.023.0,679.99994,707.1668,-0.2663517,0.0
2021.05.024.0,367.16202,345.20694,-0.13298237,0.0
2021.011.012.0,132.05937,150.07297,1.3243947,0.0
2021.012.024.0,14.932526,14.904053,2.0480182,389.0
2021.07.06.0,9.876923,18.662888,2.2438934,20.0
2021.012.024.0,56.47045,63.153297,1.8000662,0.0
2021.05.024.0,13.0,24.136139,-1.7206571,109.0
2021.05.03.0,292.31387,297.68698,0.9973449,1.0
2021.05.03.0,102.0,32.220566,1.2216141,0.0
2021.08.017.0,357.35333,254.8096,0.17253458,1143.0
2021.09.030.0,128.0,148.02928,-1.0501144,7.0
2021.05.03.0,279.0,371.8312,0.015723705,0.0
2021.02.023.0,217.86731,206.56424,1.238343,1.0
2021.08.017.0,180.7637,125.0495,1.0063052,10.0
2021.010.022.0,92.0,89.41079,1.2267148,0.0
2021.05.024.0,89.600784,88.631516,1.5863546,217.0
2021.012.024.0,795.0,715.8658,-0.034756064,0.0
2021.05.024.0,429.40118,381.70233,-0.4965136,0.0
2021.04.09.0,21.60112,24.828644,2.4446564,0.0
2021.05.03.0,151.0,132.03249,0.11158192,0.0
2021.012.024.0,97.0,98.76116,-0.5913956,2764.0
2021.09.07.0,41.5,37.89331,-1.7041318,0.0
2021.012.03.0,544.0,549.6146,0.20942962,0.0
2021.05.024.0,106.0,86.69656,0.964418,0.0
2021.05.03.0,187.0,187.02248,1.3284832,0.0
2021.010.022.0,0.6000061,2.3096008,-2.7528179,5.0
2021.06.015.0,22.637909,28.808273,1.8601339,22.0
2021.07.06.0,161.0,158.45656,-0.1794815,10026.0
2021.02.023.0,42.093155,36.40448,1.355898,809.0
2021.03.017.0,526.08887,509.84192,0.18709683,0.0
2021.09.07.0,442.0,484.16608,-0.43910718,0.0
2021.03.017.0,250.3223,229.40442,1.048492,6.0
2021.010.022.0,89.0,123.80536,-1.0425131,24.0
2021.07.027.0,63.0,75.841034,-1.4401481,0.0
2021.05.024.0,115.46526,63.66539,0.9543393,2239.0
2021.07.06.0,638.80273,649.306,0.25900078,0.0
2021.01.022.0,450.0,387.98053,0.1917013,0.0
2021.010.022.0,26.93872,14.504227,1.6528733,848.0
2021.010.022.0,314.27194,301.6299,1.0089707,0.0
2021.07.06.0,526.0,566.1964,0.37353587,0.0
2021.09.07.0,145.1631,133.20041,0.9093027,256.0
2021.05.024.0,181.54375,161.2375,1.1426724,4.0
2021.011.012.0,0.19999695,2.2334595,-2.9801586,2.0
2021.05.03.0,90.59537,96.81268,1.7115742,1.0
2021.012.024.0,324.4994,378.4281,0.4333136,0.0
2021.09.030.0,193.30232,156.80925,0.69544494,4.0
2021.05.03.0,225.43433,219.75897,1.2652847,1.0
2021.011.012.0,64.0,87.30508,-1.0521193,1075.0
2021.011.012.0,254.0,277.35022,0.05728388,0.0
2021.012.03.0,4.0,10.515854,2.774877,0.0
2021.05.03.0,67.0,89.931305,-1.4586506,0.0
2021.02.023.0,290.0,311.33856,-0.6624403,3.0
2021.08.017.0,7.0,9.57341,-2.2446897,0.0
2021.07.027.0,725.0,763.98175,-0.21994519,0.0
2021.08.017.0,304.22784,204.62799,0.37126172,512.0
2021.09.030.0,390.67676,379.81683,0.72782326,0.0
2021.03.017.0,217.57574,141.55908,0.7498568,3.0
2021.05.024.0,215.3165,170.81354,0.8675257,2.0
2021.05.03.0,126.0,231.23923,-0.49436235,290.0
2021.012.024.0,70.88903,85.03507,1.589754,0.0
2021.011.012.0,1.8907318,6.1331177,2.9649842,0.0
2021.09.07.0,0.5,4.9629364,-2.8286903,0.0
2021.01.022.0,159.48131,161.6551,1.2838057,22.0
2021.012.024.0,128.0,198.52164,1.0557556,0.0
2021.011.012.0,6.6287994,4.883484,1.5385307,5512.0
2021.07.06.0,540.0,523.7249,-0.31700206,2.0
2021.07.06.0,12.5,13.657913,-1.8192484,0.0
2021.07.06.0,68.583206,43.379562,0.9409482,3693.0
2021.08.017.0,40.04355,58.01474,-1.1356523,0.0
2021.09.07.0,209.5352,199.82233,0.63240516,454.0
2021.012.024.0,145.8284,183.4041,1.3925012,6.0
2021.04.09.0,109.0,95.02801,0.9796553,0.0
2021.05.03.0,134.09656,139.32596,1.4240737,0.0
2021.03.017.0,229.71202,163.57324,0.68235016,8.0
2021.06.015.0,180.0,182.59727,-0.84862256,1.0
2021.07.06.0,9.414627,19.49321,2.339896,1.0
2021.09.07.0,121.0,68.23664,0.42646623,0.0
2021.03.017.0,722.0,669.7419,0.21860409,0.0
2021.012.024.0,163.95769,172.34126,0.35964227,886.0
2021.012.024.0,619.99994,650.3588,0.2512784,0.0
2021.08.017.0,4.100006,8.44223,-2.162756,0.0
2021.03.017.0,121.0,222.4538,-0.53988314,501.0
2021.09.07.0,0.69999695,7.1297455,-2.4639976,100.0
2021.05.03.0,277.0,241.67517,1.052712,0.0
2021.03.017.0,36.070038,37.65184,2.0914547,0.0
2021.07.06.0,90.0,86.61628,-0.5476427,3982.0
2021.010.022.0,48.5,51.000656,-1.6707671,0.0
2021.08.017.0,11.1532135,18.213333,2.5465457,2.0
2021.05.024.0,123.0,138.23402,-0.99294734,5.0
2021.010.022.0,1000.59467,835.3225,-0.085259676,0.0
2021.010.022.0,1.300003,5.5681458,-2.531472,2.0
2021.06.015.0,187.17944,217.52438,1.1872796,0.0
2021.04.09.0,781.0,756.80457,0.23723245,0.0
2021.09.07.0,232.96286,218.16986,0.96095175,3.0
2021.02.023.0,81.0,83.594765,-0.98623157,2115.0
2021.02.023.0,212.61737,148.14592,0.7925644,32.0
2021.010.022.0,155.9885,110.489586,0.9532014,4.0
2021.09.07.0,8.0,6.8938293,2.6050131,0.0
2021.09.07.0,6.8182373,9.033859,2.1597934,718.0
2021.07.027.0,40.5,29.708344,-1.7632537,0.0
2021.07.06.0,181.87563,203.13844,0.85350925,1.0
2021.011.012.0,1.7474518,6.788666,3.0739024,0.0
2021.011.012.0,17.781479,19.834213,1.9909129,4.0
2021.011.012.0,374.63922,388.58017,0.79715395,3.0
2021.09.07.0,2.9200134,8.439072,3.007994,26.0
2021.010.022.0,721.38837,661.892,0.13510275,1.0
2021.07.027.0,20.5,20.401962,-1.89094,0.0
2021.07.027.0,982.0,827.2872,0.031227946,0.0
