timestamp,true_price,estimated_price,moneyness,time_to_maturity,volume,underlying_price,cp_flag
2021.012.024.0,18.499998,17.170006,-1.9844133,0.47671232,8.0,9.783013,0.0
2021.011.012.0,11.5,17.252312,-2.0587697,0.34246576,0.0,9.758808,0.0
2021.010.022.0,740.0001,667.83856,-0.06828648,0.4,1.0,9.721366,0.0
2021.011.012.0,550.00006,603.0128,1.3818111,0.01643835,0.0,9.76824,0.0
2021.07.027.0,20.5,23.739368,-1.8909388,0.3890411,0.0,9.741792,0.0
2021.08.017.0,5.799999,4.867101,-2.4614303,0.08219178,10.0,9.720646,1.0
2021.09.07.0,850.0,923.334,0.20837295,0.2739726,0.0,9.761579,0.0
2021.010.022.0,208.00003,154.49734,-0.26536238,0.07397261,2904.0,9.729908,1.0
2021.010.022.0,427.00006,364.22293,0.3851323,0.07397261,0.0,9.729908,1.0
2021.01.022.0,304.0,250.48401,-0.7205683,0.4,55.0,9.670672,1.0
2021.08.017.0,30.000002,33.841858,-1.8792729,0.58082193,1.0,9.709964,0.0
2021.09.07.0,4.5,4.732279,-2.2559118,0.12054794,3.0,9.76612,0.0
2021.010.022.0,23.499996,22.016582,-1.5209374,0.07397261,266.0,9.729908,1.0
2021.03.017.0,15.000001,22.097769,-1.8003991,0.17534247,0.0,9.691593,0.0
2021.08.017.0,15.000001,9.155242,-2.1072643,0.08219178,37.0,9.720646,1.0
2021.08.017.0,121.99998,60.204742,-1.0291651,0.08219178,491.0,9.720646,1.0
2021.011.012.0,7.799999,13.671108,-1.956936,0.093150675,16.0,9.7668085,1.0
2021.08.017.0,769.99994,588.60376,-0.28055388,0.58082193,1.0,9.709964,1.0
2021.05.024.0,98.000015,106.620346,-1.014245,0.071232885,1404.0,9.696279,1.0
2021.07.06.0,160.99997,139.39766,-0.1794821,0.04383561,10026.0,9.792444,0.0
2021.07.027.0,1969.9998,2031.886,1.2762129,0.13972603,0.0,9.748178,0.0
2021.09.07.0,28.999998,29.996483,-1.2355492,0.024657533,2264.0,9.769728,1.0
2021.02.023.0,530.0001,450.82068,-0.5109926,0.56164384,0.0,9.666055,1.0
2021.09.030.0,36.0,51.932594,-1.4455774,0.13424657,46.0,9.728479,0.0
2021.04.09.0,825.0001,919.4308,0.8777665,0.11232877,0.0,9.734181,0.0
2021.06.015.0,180.00002,179.0949,-0.8486191,0.2630137,1.0,9.725855,0.0
2021.09.07.0,442.00006,502.9736,-0.4391089,0.52328765,0.0,9.754756,0.0
2021.09.030.0,177.00002,167.00232,-1.1396155,0.46027398,2.0,9.715953,1.0
2021.05.03.0,88.00001,119.33785,-1.1831508,0.3808219,0.0,9.74367,0.0
2021.07.06.0,9.900001,9.210517,-1.9825939,0.04383561,57.0,9.792444,1.0
2021.03.017.0,4.999999,9.993644,-1.9884313,0.09863014,43.0,9.695232,0.0
2021.07.06.0,247.00003,229.3684,-0.49408892,0.19726028,15.0,9.773948,0.0
2021.09.030.0,7.4000006,6.7783904,-1.9126153,0.057534248,56.0,9.730502,1.0
2021.07.06.0,40.0,46.470085,-1.6741294,0.19726028,0.0,9.773948,1.0
2021.07.027.0,152.0,143.7971,-0.9026073,0.13972603,4.0,9.748178,1.0
2021.07.027.0,1259.9999,1345.2103,0.81083417,0.13972603,0.0,9.748178,0.0
2021.09.07.0,130.00003,123.488174,-0.909306,0.12054794,256.0,9.76612,1.0
2021.011.012.0,660.0001,755.82544,0.5339134,0.093150675,0.0,9.7668085,0.0
2021.05.024.0,8.6,6.41658,-2.2078934,0.071232885,8.0,9.696279,1.0
2021.05.03.0,162.00002,145.93063,-1.2652823,0.63013697,1.0,9.731512,1.0
2021.09.07.0,1740.0,1791.3496,0.79088354,0.2739726,0.0,9.761579,0.0
2021.08.017.0,16.500002,21.160656,-1.7304672,0.1780822,5.0,9.71776,0.0
2021.07.027.0,75.00001,82.68787,-1.3507293,0.3890411,0.0,9.741792,0.0
2021.03.017.0,600.00006,552.5575,-0.35380363,0.50136983,0.0,9.660141,1.0
2021.07.06.0,121.99998,99.318886,-0.36072528,0.04383561,3869.0,9.792444,0.0
2021.011.012.0,94.000015,113.749405,-1.196794,0.34246576,0.0,9.758808,0.0
2021.09.030.0,55.999992,51.60208,-1.3946025,0.13424657,9.0,9.728479,1.0
2021.05.03.0,15.000001,17.91381,-2.0681436,0.13150683,351.0,9.77087,1.0
2021.02.023.0,910.0,922.8731,-0.09392929,0.56164384,0.0,9.666055,0.0
2021.07.06.0,366.99994,398.4727,-0.5803558,0.44657534,4.0,9.76319,1.0
2021.011.012.0,411.99997,440.00842,-0.5994831,0.5917808,5.0,9.752257,1.0
2021.012.024.0,1.0,3.7608242,-2.7041793,0.07397261,20.0,9.795568,1.0
2021.07.027.0,38.499996,34.413578,-1.4534049,0.0630137,233.0,9.752781,1.0
2021.05.03.0,171.99997,277.06967,-0.28843296,0.13150683,353.0,9.77087,0.0
2021.012.03.0,0.099999994,0.17317414,-3.3767352,0.035616443,0.0,9.781602,0.0
2021.05.024.0,146.00003,140.4465,-1.1857973,0.569863,0.0,9.654449,0.0
2021.012.024.0,690.00006,590.7134,0.185848,0.22739726,0.0,9.790207,0.0
2021.012.024.0,1.8999999,1.4351015,-2.4876015,0.07397261,0.0,9.795568,0.0
2021.012.024.0,19.0,17.38626,-1.7859538,0.22739726,0.0,9.790207,0.0
2021.03.017.0,33.000004,56.886337,-1.3846409,0.17534247,1.0,9.691593,0.0
2021.012.024.0,157.0,220.35152,-0.6916739,0.15068494,60.000015,9.793784,1.0
2021.07.06.0,51.999996,59.39754,-1.5356765,0.19726028,0.0,9.773948,1.0
2021.05.024.0,1760.0002,1397.3615,1.2072093,0.071232885,0.0,9.696279,0.0
2021.03.017.0,235.00003,319.506,-0.43121374,0.17534247,0.0,9.691593,0.0
2021.05.024.0,12.500001,7.341503,-2.2619789,0.16712329,0.0,9.689117,0.0
2021.05.024.0,1700.0,1809.929,0.4543172,0.569863,0.0,9.654449,1.0
2021.06.015.0,925.0002,914.04834,-0.018098056,0.51232874,0.0,9.714867,0.0
2021.01.022.0,145.0,135.32956,-1.2311612,0.64931506,0.0,9.644652,0.0
2021.06.015.0,55.000008,93.54553,-0.96284837,0.10958904,2440.0,9.747067,1.0
2021.012.024.0,461.99997,349.1655,0.1214844,0.15068494,0.0,9.793784,0.0
2021.08.017.0,1350.0002,1779.0881,1.2857625,0.08219178,0.0,9.720646,0.0
2021.09.07.0,227.00003,262.6724,-0.814146,0.52328765,0.0,9.754756,0.0
2021.012.024.0,45.000004,66.084404,-1.5897505,0.22739726,0.0,9.790207,1.0
2021.04.09.0,664.9999,764.66925,1.8105097,0.035616443,0.0,9.736842,0.0
2021.01.022.0,349.99997,381.3967,-0.68445116,0.64931506,3.0,9.644652,0.0
2021.07.06.0,20.5,18.540684,-1.6224518,0.12054794,0.0,9.77985,0.0
2021.012.024.0,83.999985,109.62076,-1.4842273,0.47671232,0.0,9.783013,1.0
2021.01.022.0,17.500002,18.42543,-1.9580388,0.15068494,2.0,9.683339,1.0
2021.06.015.0,1160.0,1161.1316,0.17166221,0.51232874,0.0,9.714867,0.0
2021.012.024.0,294.00006,401.28458,-0.43331176,0.22739726,0.0,9.790207,1.0
2021.05.024.0,159.00003,132.78339,-0.82683957,0.16712329,217.0,9.689117,0.0
2021.04.09.0,575.00006,636.47125,0.1952275,0.1890411,0.0,9.730621,0.0
2021.05.03.0,12.999999,32.493248,-1.2479312,0.05479452,2063.0,9.774005,0.0
2021.05.03.0,229.0,164.85248,-0.7522057,0.13150683,159.0,9.77087,1.0
2021.07.06.0,1250.0001,1203.6328,0.16762245,0.6958904,0.0,9.753769,0.0
2021.09.07.0,5.4,4.8942246,-2.04494,0.024657533,231.0,9.769728,1.0
2021.011.012.0,14.000001,13.480664,-1.9551654,0.1890411,53.0,9.763651,0.0
2021.05.03.0,1880.0002,2279.8381,1.6201086,0.13150683,0.0,9.77087,0.0
2021.07.06.0,6.5000024,5.9176974,-2.1635315,0.04383561,96.0,9.792444,1.0
2021.02.023.0,111.999985,102.72449,-1.2638317,0.31232876,14.0,9.692149,1.0
2021.01.022.0,99.00001,77.14299,-1.1408049,0.15068494,33.0,9.683339,1.0
2021.01.022.0,313.00006,224.63864,-0.82216084,0.4,18.0,9.670672,1.0
2021.07.06.0,625.00006,583.5372,-0.21475798,0.44657534,2.0,9.76319,0.0
2021.05.024.0,274.00003,281.86197,-0.80735,0.32054794,1.0,9.667766,1.0
2021.07.06.0,1929.9999,1812.0662,0.7162591,0.44657534,0.0,9.76319,0.0
2021.09.030.0,980.0002,955.6498,-0.008845091,0.46027398,1.0,9.715953,0.0
2021.011.012.0,850.0,873.33673,1.714452,0.01643835,0.0,9.76824,0.0
2021.05.024.0,57.0,55.067947,-1.6405632,0.569863,0.0,9.654449,0.0
2021.09.07.0,19.0,17.5509,-1.4678646,0.024657533,1801.0,9.769728,1.0
2021.02.023.0,570.0,496.49216,-0.43953967,0.56164384,0.0,9.666055,1.0
2021.011.012.0,1.0,0.41070634,-2.9381382,0.093150675,0.0,9.7668085,0.0
2021.010.022.0,530.0001,629.84735,0.38596344,0.07397261,0.0,9.729908,0.0
2021.09.030.0,167.99997,119.26072,-0.8893685,0.13424657,12.0,9.728479,1.0
2021.03.017.0,874.99994,980.03754,0.3194716,0.25205478,0.0,9.687444,0.0
2021.07.027.0,2350.0005,2438.3633,1.4533045,0.13972603,0.0,9.748178,0.0
2021.011.012.0,21.000008,29.721289,-1.8596176,0.34246576,0.0,9.758808,0.0
2021.011.012.0,0.099999994,0.11182622,-3.2966907,0.01643835,0.0,9.76824,0.0
2021.06.015.0,9.900001,15.152361,-1.9617367,0.10958904,429.0,9.747067,1.0
2021.09.07.0,0.19999999,0.35972047,-3.1826744,0.024657533,951.0,9.769728,1.0
2021.011.012.0,452.9999,451.71628,-0.17500693,0.1890411,9.0,9.763651,0.0
2021.011.012.0,123.0,138.58783,-1.2897903,0.5917808,2.0,9.752257,1.0
2021.08.017.0,1920.0001,2388.4272,1.6870933,0.08219178,0.0,9.720646,0.0
2021.09.07.0,78.000015,96.27698,-1.2109574,0.2739726,0.0,9.761579,0.0
2021.02.023.0,123.99999,107.28609,-1.3632042,0.56164384,0.0,9.666055,1.0
2021.010.022.0,218.00005,237.48958,-0.9337337,0.4,0.0,9.721366,1.0
2021.05.03.0,4.999999,9.329309,-1.8195816,0.05479452,637.0,9.774005,0.0
2021.07.06.0,37.500004,42.78975,-1.7032518,0.19726028,1.0,9.773948,1.0
2021.05.024.0,984.9999,1153.57,0.93453836,0.071232885,0.0,9.696279,1.0
2021.05.024.0,337.00006,304.7425,-0.44666284,0.16712329,0.0,9.689117,1.0
2021.07.06.0,83.999985,95.341896,-1.2462956,0.19726028,1.0,9.773948,1.0
2021.04.09.0,11.5,11.145667,-2.2579322,0.1890411,0.0,9.730621,1.0
2021.05.03.0,7.9000006,11.772692,-2.2458103,0.13150683,21.0,9.77087,1.0
2021.05.03.0,2130.0005,2567.8943,1.1665647,0.3808219,0.0,9.74367,0.0
2021.08.017.0,69.0,102.4125,-1.0355947,0.1780822,34.0,9.71776,0.0
2021.09.030.0,55.999992,36.62348,-1.0920101,0.057534248,2436.0,9.730502,1.0
2021.09.030.0,859.9999,847.6068,-0.09648442,0.46027398,1.0,9.715953,0.0
2021.08.017.0,4.1999993,4.6403055,-2.1386943,0.08219178,101.0,9.720646,0.0
2021.09.07.0,179.00003,186.36559,-1.0403329,0.2739726,6.0,9.761579,1.0
2021.07.06.0,1689.9998,1527.4575,1.7305503,0.04383561,0.0,9.792444,0.0
2021.03.017.0,515.0,590.2328,-0.054251432,0.25205478,0.0,9.687444,0.0
2021.07.06.0,10.500001,9.176475,-1.86956,0.12054794,0.0,9.77985,0.0
2021.04.09.0,2280.0,2435.4907,1.0144361,0.43835616,0.0,9.70186,0.0
2021.07.06.0,65.000015,79.40598,-1.254997,0.12054794,87.0,9.77985,1.0
2021.08.017.0,570.0,446.06613,-0.4824186,0.58082193,20.0,9.709964,1.0
2021.02.023.0,294.00006,249.49092,-0.9070274,0.56164384,0.0,9.666055,1.0
2021.09.030.0,232.99998,225.50742,-0.5346477,0.13424657,68.0,9.728479,1.0
2021.09.07.0,0.19999999,0.17697257,-3.1917918,0.024657533,0.0,9.769728,0.0
2021.012.024.0,78.999985,101.64145,-1.5269117,0.47671232,23.0,9.783013,1.0
2021.04.09.0,22.500002,22.859556,-1.7222298,0.1890411,0.0,9.730621,0.0
2021.07.06.0,211.0,185.42342,-0.0034548044,0.04383561,2733.0,9.792444,0.0
2021.011.012.0,52.999996,67.1931,-1.6060389,0.34246576,1.0,9.758808,1.0
2021.012.024.0,730.0002,540.7661,0.9008274,0.07397261,0.0,9.795568,0.0
2021.010.022.0,295.00003,314.74893,-0.7387094,0.4,2.0,9.721366,1.0
2021.07.06.0,9.900001,9.895201,-1.5987475,0.04383561,227.0,9.792444,0.0
2021.03.017.0,795.0002,1033.1304,0.7464882,0.09863014,0.0,9.695232,0.0
2021.010.022.0,11.5,11.86191,-1.993821,0.15068494,0.0,9.72836,0.0
2021.02.023.0,57.0,51.7836,-1.3424208,0.1589041,0.0,9.700147,0.0
2021.07.027.0,15.000001,14.261093,-1.9183887,0.0630137,380.0,9.752781,1.0
2021.01.022.0,4.9000006,5.607292,-2.2910686,0.07397261,10.0,9.6883745,1.0
2021.06.015.0,1609.9998,1562.656,1.2681911,0.10958904,0.0,9.747067,0.0
2021.07.027.0,789.9995,855.06323,0.4094088,0.13972603,0.0,9.748178,0.0
2021.012.03.0,2110.0,2030.1448,2.7763307,0.035616443,0.0,9.781602,0.0
2021.09.030.0,306.0,287.15735,-0.3396008,0.13424657,4.0,9.728479,1.0
2021.09.07.0,0.19999999,0.22142965,-3.1131058,0.024657533,0.0,9.769728,0.0
2021.010.022.0,257.99997,279.3565,-0.4529944,0.15068494,26.0,9.72836,1.0
2021.010.022.0,8.8,8.108972,-2.1200562,0.15068494,36.0,9.72836,0.0
2021.012.03.0,66.00001,72.60925,-1.5260458,0.2849315,1.0,9.773322,1.0
2021.05.03.0,301.00003,484.686,0.56617975,0.05479452,0.0,9.774005,0.0
2021.07.06.0,41.0,50.93058,-1.4833064,0.12054794,22.0,9.77985,1.0
2021.010.022.0,34.0,38.760292,-1.4594138,0.15068494,67.0,9.72836,0.0
2021.05.024.0,885.0001,1027.1332,-0.14403993,0.569863,10.0,9.654449,1.0
2021.09.07.0,265.00006,226.80505,-0.39370686,0.12054794,164.0,9.76612,1.0
2021.01.022.0,585.0001,638.14636,-0.3347268,0.64931506,46.0,9.644652,0.0
2021.02.023.0,282.99997,208.81541,-0.4887046,0.1589041,141.0,9.700147,1.0
2021.02.023.0,62.999992,55.76167,-1.287885,0.1589041,34.0,9.700147,0.0
2021.02.023.0,1749.9999,1810.8396,0.6782564,0.31232876,0.0,9.692149,0.0
2021.010.022.0,110.000015,84.89647,-0.6993186,0.07397261,2431.0,9.729908,1.0
2021.05.024.0,50.000004,46.98394,-1.3706994,0.071232885,1813.0,9.696279,1.0
2021.05.024.0,171.0,157.97655,-1.1215837,0.569863,1.0,9.654449,0.0
2021.01.022.0,201.99997,155.86284,-1.0152488,0.4,12.0,9.670672,1.0
2021.011.012.0,609.99994,633.16815,-0.30871463,0.5917808,47.0,9.752257,1.0
2021.08.017.0,57.0,121.49515,-0.8131137,0.08219178,1394.0,9.720646,0.0
2021.05.03.0,11.5,9.766203,-2.0914135,0.05479452,719.0,9.774005,1.0
2021.011.012.0,49.500004,54.193417,-1.6495224,0.5917808,0.0,9.752257,0.0
2021.03.017.0,310.99997,388.6232,-0.6288466,0.50136983,1.0,9.660141,0.0
2021.05.024.0,61.999996,75.31222,-1.5863513,0.32054794,217.0,9.667766,1.0
2021.08.017.0,115.99999,96.33678,-1.0898842,0.1780822,3.0,9.71776,1.0
2021.01.022.0,20.5,17.321678,-1.8774195,0.15068494,1.0,9.683339,1.0
2021.06.015.0,21.500002,40.135536,-1.4838314,0.10958904,1915.0,9.747067,1.0
2021.012.03.0,454.00006,397.52966,-0.27834558,0.2849315,0.0,9.773322,0.0
2021.03.017.0,274.00003,203.31023,-0.2532357,0.09863014,965.0,9.695232,1.0
2021.012.024.0,36.0,59.811813,-1.6552542,0.22739726,0.0,9.790207,1.0
2021.03.017.0,130.00003,130.01428,-1.2523983,0.50136983,5.0,9.660141,1.0
2021.05.03.0,44.499992,27.726501,-1.5688977,0.05479452,818.0,9.774005,1.0
2021.010.022.0,41.0,38.236187,-1.582444,0.15068494,288.0,9.72836,1.0
2021.03.017.0,3.0,4.4762044,-2.2969081,0.09863014,6.0,9.695232,0.0
2021.03.017.0,4.1,3.2009888,-2.3838344,0.09863014,27.0,9.695232,0.0
2021.05.03.0,1320.0002,1647.4844,0.6700258,0.3808219,0.0,9.74367,0.0
2021.010.022.0,69.99999,51.95994,-0.98007303,0.07397261,765.0,9.729908,1.0
2021.06.015.0,8.5,14.388187,-2.0061255,0.10958904,18.0,9.747067,1.0
2021.03.017.0,42.000004,32.653595,-1.4118495,0.09863014,751.0,9.695232,1.0
2021.010.022.0,0.099999994,0.21272212,-3.3742244,0.07397261,11.0,9.729908,0.0
2021.05.03.0,21.000008,21.3414,-1.9692225,0.13150683,295.0,9.77087,1.0
2021.07.06.0,1009.99994,1001.10175,0.77019835,0.12054794,0.0,9.77985,0.0
2021.012.024.0,75.00001,133.81569,-0.8403249,0.07397261,1324.0,9.795568,1.0
2021.05.024.0,874.99994,1027.8579,0.37552965,0.16712329,0.0,9.689117,1.0
2021.09.07.0,204.0,203.79951,0.008928597,0.024657533,0.0,9.769728,1.0
2021.05.024.0,61.999996,63.701294,-1.2604172,0.071232885,734.0,9.696279,1.0
2021.06.015.0,91.0,91.07262,-1.4011235,0.51232874,1.0,9.714867,0.0
2021.01.022.0,1289.9999,1468.5718,0.9032934,0.15068494,0.0,9.683339,0.0
2021.03.017.0,243.99995,221.65266,-0.71395034,0.25205478,0.0,9.687444,1.0
2021.05.024.0,190.0,181.0654,-0.6164962,0.16712329,3.0,9.689117,0.0
2021.011.012.0,33.000004,46.589962,-0.85235184,0.01643835,20171.0,9.76824,0.0
2021.08.017.0,9.299999,7.2609196,-2.2920322,0.08219178,564.0,9.720646,1.0
2021.08.017.0,675.0001,979.68756,0.6662116,0.08219178,0.0,9.720646,0.0
2021.09.030.0,4.8,2.80984,-2.3227837,0.057534248,130.0,9.730502,0.0
2021.05.024.0,23.0,22.159739,-1.9844104,0.32054794,0.0,9.667766,0.0
2021.08.017.0,465.99997,622.99255,-0.4046312,0.58082193,8.0,9.709964,0.0
2021.08.017.0,12.999999,8.202541,-2.2386904,0.08219178,218.0,9.720646,1.0
2021.04.09.0,760.0,828.93866,1.8512657,0.035616443,0.0,9.736842,0.0
2021.010.022.0,1049.9999,1045.171,0.60241485,0.15068494,0.0,9.72836,0.0
2021.04.09.0,465.0,459.07092,-0.5670124,0.68767124,0.0,9.690975,1.0
2021.01.022.0,12.0,10.772158,-1.9457031,0.07397261,384.0,9.6883745,1.0
2021.07.06.0,382.00006,333.106,-0.026886523,0.12054794,82.0,9.77985,0.0
2021.06.015.0,46.5,46.618553,-1.5351603,0.2630137,0.0,9.725855,0.0
2021.07.06.0,1049.9999,1000.12744,0.18771315,0.44657534,0.0,9.76319,0.0
2021.010.022.0,710.0001,714.34894,-0.23971558,0.64931506,1.0,9.715651,0.0
2021.09.030.0,51.0,43.138855,-1.4661021,0.13424657,2.0,9.728479,1.0
2021.09.030.0,94.000015,57.065403,-0.8054949,0.057534248,3951.0,9.730502,1.0
2021.011.012.0,7.2000003,13.844423,-1.5682524,0.01643835,7840.0,9.76824,0.0
2021.012.024.0,134.00003,170.64388,-1.2322513,0.47671232,0.0,9.783013,1.0
2021.08.017.0,69.99999,73.44812,-1.5456009,0.33150685,64.0,9.71396,1.0
2021.06.015.0,6.1000004,10.761835,-2.1516483,0.10958904,0.0,9.747067,1.0
2021.05.03.0,30.999998,29.156136,-1.8036189,0.13150683,208.0,9.77087,1.0
2021.07.027.0,351.0001,362.68567,0.12296426,0.0630137,0.0,9.752781,0.0
2021.09.030.0,251.99997,149.85382,-0.02804327,0.057534248,3305.0,9.730502,1.0
2021.09.030.0,160.99997,158.46242,-1.1773825,0.46027398,10.0,9.715953,1.0
2021.09.030.0,910.0,811.82404,0.4296149,0.2109589,0.0,9.72669,1.0
2021.07.06.0,320.0,284.378,-0.33883512,0.19726028,14.0,9.773948,0.0
2021.03.017.0,12.500001,10.420507,-1.9920253,0.09863014,7.0,9.695232,1.0
2021.09.07.0,9.299999,13.988573,-1.9415525,0.12054794,0.0,9.76612,0.0
2021.03.017.0,874.99994,1124.9369,0.84433305,0.09863014,0.0,9.695232,0.0
2021.01.022.0,4.6,4.0880337,-2.4013531,0.07397261,132.0,9.6883745,1.0
2021.09.030.0,100.00001,122.3609,-1.2552153,0.46027398,1.0,9.715953,0.0
2021.07.06.0,191.00003,187.17325,-0.942396,0.44657534,2.0,9.76319,0.0
2021.05.024.0,10.0,6.278884,-2.1777122,0.071232885,417.0,9.696279,1.0
2021.011.012.0,2329.9998,2527.145,1.8731062,0.093150675,0.0,9.7668085,0.0
2021.07.027.0,2920.0007,2856.836,1.8171878,0.13972603,0.0,9.748178,0.0
2021.03.017.0,118.99998,87.46191,-0.809519,0.09863014,784.0,9.695232,1.0
2021.011.012.0,72.0,85.5031,-1.3237865,0.34246576,15.0,9.758808,0.0
2021.02.023.0,41.5,41.493076,-1.416877,0.1589041,1.0,9.700147,0.0
2021.07.06.0,22.500002,23.08818,-1.8302832,0.12054794,4.0,9.77985,1.0
2021.010.022.0,555.0001,530.1477,0.17974758,0.15068494,0.0,9.72836,1.0
2021.06.015.0,2050.0,2085.6904,0.6949792,0.51232874,0.0,9.714867,0.0
2021.05.03.0,699.99994,923.9325,0.13469386,0.3808219,0.0,9.74367,0.0
2021.08.017.0,1200.0001,905.15436,0.36356974,0.33150685,0.0,9.71396,1.0
2021.09.030.0,629.99994,521.1221,0.34264755,0.13424657,0.0,9.728479,1.0
2021.012.024.0,600.00006,467.59814,0.31235015,0.15068494,0.0,9.793784,0.0
2021.05.03.0,12.0,13.632005,-2.2374167,0.13150683,0.0,9.77087,1.0
2021.03.017.0,44.499992,49.085373,-1.5028573,0.17534247,14.0,9.691593,1.0
2021.07.027.0,38.499996,42.392475,-1.595114,0.13972603,4.0,9.748178,1.0
2021.09.030.0,147.00003,135.0194,-1.0288947,0.2109589,1.0,9.72669,1.0
2021.06.015.0,91.0,91.563576,-1.2449483,0.2630137,0.0,9.725855,0.0
2021.011.012.0,4.0,9.358731,-2.1608622,0.093150675,0.0,9.7668085,1.0
2021.07.06.0,40.0,70.18321,-1.203361,0.04383561,1401.0,9.792444,1.0
2021.07.06.0,330.99997,280.0029,0.32299948,0.04383561,0.0,9.792444,0.0
2021.09.07.0,1280.0,1275.9939,0.27033818,0.52328765,0.0,9.754756,0.0
2021.07.06.0,1189.9998,1197.9711,0.6797514,0.19726028,0.0,9.773948,0.0
2021.05.03.0,3.7000012,7.1007223,-1.9357696,0.05479452,108.0,9.774005,0.0
2021.010.022.0,62.999992,80.792244,-1.0048895,0.07397261,5109.0,9.729908,0.0
2021.010.022.0,78.999985,81.057465,-1.2244253,0.15068494,3.0,9.72836,1.0
2021.010.022.0,855.0,770.8331,0.03655827,0.4,0.0,9.721366,0.0
2021.05.024.0,8.3,6.421664,-2.3285751,0.16712329,0.0,9.689117,0.0
2021.05.03.0,5.9000006,6.5000906,-2.4637163,0.13150683,4.0,9.77087,1.0
2021.02.023.0,60.000004,55.543163,-1.5916715,0.31232876,9.0,9.692149,1.0
2021.09.07.0,4.3,8.623637,-1.8918431,0.024657533,1007.0,9.769728,0.0
2021.01.022.0,59.000008,50.22536,-1.3829331,0.15068494,58.0,9.683339,1.0
2021.01.022.0,1250.0001,1490.2651,1.3255432,0.07397261,0.0,9.6883745,0.0
2021.07.06.0,10.0,8.572996,-1.9927232,0.04383561,37.0,9.792444,1.0
2021.011.012.0,1939.9998,2073.6782,1.6345727,0.093150675,0.0,9.7668085,0.0
2021.05.024.0,1.6999999,1.0446442,-2.593443,0.071232885,1.0,9.696279,0.0
2021.05.03.0,25.000002,24.969217,-1.8795993,0.13150683,159.0,9.77087,1.0
2021.010.022.0,59.000008,62.99762,-1.2393607,0.15068494,136.0,9.72836,0.0
2021.012.03.0,109.00002,122.72535,-1.2666154,0.2849315,0.0,9.773322,1.0
2021.012.03.0,885.0001,810.43317,0.5327835,0.13150683,0.0,9.778435,0.0
2021.08.017.0,149.0,128.2344,-1.2230132,0.33150685,1.0,9.71396,1.0
2021.012.024.0,0.5,0.4293834,-2.8493297,0.07397261,0.0,9.795568,0.0
2021.05.024.0,76.0,54.36709,-1.2669657,0.16712329,61.0,9.689117,0.0
2021.05.024.0,5.6000004,4.5185413,-2.357935,0.071232885,152.0,9.696279,1.0
2021.08.017.0,1020.00006,780.16016,-0.034232974,0.58082193,1.0,9.709964,1.0
2021.012.03.0,153.0,192.85619,-1.0461044,0.2849315,45.0,9.773322,1.0
2021.08.017.0,45.5,99.70152,-0.9565805,0.08219178,1781.0,9.720646,0.0
2021.09.07.0,76.0,82.83408,-1.4694418,0.52328765,31.0,9.754756,0.0
2021.03.017.0,15.000001,33.45795,-1.4865983,0.09863014,450.0,9.695232,0.0
2021.011.012.0,0.19999999,0.2533949,-3.139609,0.01643835,10.0,9.76824,0.0
2021.011.012.0,629.99994,620.5569,-0.059568703,0.34246576,0.0,9.758808,1.0
2021.012.024.0,565.00006,404.0013,0.66512847,0.07397261,0.0,9.795568,0.0
2021.012.03.0,50.000004,43.86952,-1.48926,0.2849315,2.0,9.773322,0.0
2021.08.017.0,447.0,364.9879,-0.48384118,0.33150685,12.999985,9.71396,1.0
2021.02.023.0,585.0001,520.7733,-0.20154774,0.31232876,2.0,9.692149,1.0
2021.011.012.0,16.500002,16.391638,-1.8691927,0.1890411,51.0,9.763651,0.0
2021.02.023.0,935.00006,893.7643,0.8265488,0.0630137,0.0,9.704122,0.0
2021.011.012.0,0.3,0.300865,-2.915955,0.01643835,2.0,9.76824,1.0
2021.03.017.0,55.999992,87.24044,-1.1948282,0.17534247,2.0,9.691593,0.0
2021.08.017.0,188.00003,163.89728,-1.0194005,0.33150685,1.0,9.71396,1.0
2021.010.022.0,92.0,89.14004,-1.1499358,0.15068494,264.0,9.72836,1.0
2021.09.030.0,12.0,11.089299,-1.7522956,0.057534248,307.0,9.730502,1.0
2021.01.022.0,431.00006,321.70758,-0.5492699,0.4,8.0,9.670672,1.0
2021.06.015.0,1420.0002,1355.5541,1.1041257,0.10958904,0.0,9.747067,0.0
2021.011.012.0,92.0,105.03309,-1.1100938,0.1890411,3.0,9.763651,1.0
2021.012.024.0,8.1,6.5756283,-2.1197839,0.15068494,0.0,9.793784,0.0
2021.09.030.0,257.0,240.71461,-0.9139071,0.46027398,1.0,9.715953,1.0
2021.07.06.0,86.99999,96.43876,-1.4663329,0.44657534,21.0,9.76319,1.0
2021.09.030.0,1020.00006,936.2372,0.18791103,0.46027398,0.0,9.715953,1.0
2021.02.023.0,1049.9999,1032.6482,0.5080247,0.1589041,0.0,9.700147,0.0
2021.01.022.0,24.0,21.10254,-1.8897408,0.15068494,5.0,9.683339,1.0
2021.05.03.0,382.99994,505.8413,-0.31177813,0.3808219,2.0,9.74367,0.0
2021.02.023.0,6.0,3.970299,-2.2390285,0.0630137,21.0,9.704122,1.0
2021.01.022.0,155.0,111.79056,-0.9089204,0.15068494,1617.0,9.683339,1.0
2021.07.06.0,387.99994,367.51233,-0.54675907,0.44657534,10.0,9.76319,0.0
2021.09.030.0,234.00005,221.6866,-0.97035635,0.46027398,0.0,9.715953,1.0
