timestamp,true_price,estimated_price,strike_price,time_to_maturity,volume,underlying_price
2021.07.021.0,155.0,76.81886,15600.0,0.15616438,0.0,17252.0
2021.07.022.0,111.0,81.092896,15600.0,0.15342465,1.0,17192.0
2021.07.023.0,99.0,85.312195,15600.0,0.15068494,24.0,17315.0
2021.07.021.0,129.0,99.87396,18200.0,0.15616438,7.0,17252.0
2021.07.022.0,120.0,105.72983,18200.0,0.15342465,37.0,17192.0
2021.07.023.0,120.0,104.82129,18200.0,0.15068494,2.0,17315.0
2021.07.021.0,14.5,-2.7441406,20000.0,0.15616438,32.0,17252.0
2021.07.022.0,10.5,-4.894867,20000.0,0.15342465,0.0,17192.0
2021.07.023.0,9.200012,-5.1938477,20000.0,0.15068494,43.0,17315.0
2021.07.021.0,1010.0,1125.1438,16800.0,0.40547946,0.0,17096.0
2021.07.022.0,1060.0,1026.0282,16800.0,0.40273973,0.0,17035.0
2021.07.023.0,1030.0,1001.8285,16800.0,0.4,0.0,17187.0
2021.07.021.0,680.0,758.0164,17400.0,0.40547946,0.0,17096.0
2021.07.022.0,740.0,676.70874,17400.0,0.40273973,0.0,17035.0
2021.07.023.0,690.0,658.8064,17400.0,0.4,0.0,17187.0
2021.07.021.0,106.0,67.626236,19600.0,0.40547946,0.0,17096.0
2021.07.022.0,86.0,68.97095,19600.0,0.40273973,3.0,17035.0
2021.07.023.0,99.0,70.6685,19600.0,0.4,1.0,17187.0
2021.07.021.0,26.5,10.722809,12600.0,0.15616438,0.0,17252.0
2021.07.022.0,22.0,10.3185425,12600.0,0.15342465,1.0,17192.0
2021.07.023.0,18.5,9.880981,12600.0,0.15068494,4.0,17315.0
2021.07.021.0,82.0,48.202087,14800.0,0.15616438,7.0,17252.0
2021.07.022.0,62.0,47.56949,14800.0,0.15342465,5.0,17192.0
2021.07.023.0,56.0,47.66208,14800.0,0.15068494,0.0,17315.0
2021.07.021.0,312.0,353.8918,17600.0,0.15616438,7.0,17252.0
2021.07.022.0,332.0,307.23514,17600.0,0.15342465,24.0,17192.0
2021.07.023.0,326.0,299.1257,17600.0,0.15068494,37.0,17315.0
2021.07.021.0,12.0,-3.8131714,20200.0,0.15616438,0.0,17252.0
2021.07.022.0,9.200012,-6.0118103,20200.0,0.15342465,0.0,17192.0
2021.07.023.0,8.100006,-6.392853,20200.0,0.15068494,0.0,17315.0
2021.07.021.0,283.0,199.58289,15000.0,0.40547946,5.0,17096.0
2021.07.022.0,242.0,202.6998,15000.0,0.40273973,0.0,17035.0
2021.07.023.0,240.0,208.4734,15000.0,0.4,0.0,17187.0
2021.07.021.0,805.0,872.79395,17200.0,0.40547946,0.0,17096.0
2021.07.022.0,850.0,767.44727,17200.0,0.40273973,1.0,17035.0
2021.07.023.0,795.0,743.1797,17200.0,0.4,1.0,17187.0
2021.07.021.0,56.0,44.98764,20200.0,0.40547946,3.0,17096.0
2021.07.022.0,45.0,41.758118,20200.0,0.40273973,4.0,17035.0
2021.07.023.0,56.0,40.449158,20200.0,0.4,0.0,17187.0
2021.07.021.0,109.0,60.807602,15200.0,0.15616438,18.0,17252.0
2021.07.022.0,84.0,62.194107,15200.0,0.15342465,13.0,17192.0
2021.07.023.0,77.0,61.31151,15200.0,0.15068494,6.0,17315.0
2021.07.021.0,169.0,90.939514,15800.0,0.15616438,13.0,17252.0
2021.07.022.0,125.0,96.111725,15800.0,0.15342465,11.0,17192.0
2021.07.023.0,119.0,101.14604,15800.0,0.15068494,20.0,17315.0
2021.07.021.0,198.0,108.794876,16000.0,0.15616438,2.0,17252.0
2021.07.022.0,159.0,115.11034,16000.0,0.15342465,26.0,17192.0
2021.07.023.0,142.0,121.84459,16000.0,0.15068494,15.0,17315.0
2021.07.021.0,40.0,7.933319,19000.0,0.15616438,16.0,17252.0
2021.07.022.0,29.5,10.815582,19000.0,0.15342465,21.0,17192.0
2021.07.023.0,26.0,13.325195,19000.0,0.15068494,44.0,17315.0
2021.07.021.0,254.0,182.12927,14800.0,0.40547946,1.0,17096.0
2021.07.022.0,218.0,183.93817,14800.0,0.40273973,0.0,17035.0
2021.07.023.0,216.0,187.42926,14800.0,0.4,0.0,17187.0
2021.07.021.0,275.0,312.04602,18400.0,0.40547946,17.0,17096.0
2021.07.022.0,302.0,277.90594,18400.0,0.40273973,3.0,17035.0
2021.07.023.0,303.0,268.68988,18400.0,0.4,0.0,17187.0
2021.07.021.0,19.5,5.033783,11600.0,0.15616438,1.0,17252.0
2021.07.022.0,17.0,4.7173767,11600.0,0.15342465,5.0,17192.0
2021.07.023.0,13.5,4.3406067,11600.0,0.15068494,0.0,17315.0
2021.07.021.0,9.700012,-4.6813354,20400.0,0.15616438,0.0,17252.0
2021.07.022.0,8.100006,-6.9433594,20400.0,0.15342465,0.0,17192.0
2021.07.023.0,7.200012,-7.4246216,20400.0,0.15068494,2.0,17315.0
2021.07.021.0,437.0,326.36356,15800.0,0.40547946,0.0,17096.0
2021.07.022.0,381.0,334.06787,15800.0,0.40273973,0.0,17035.0
2021.07.023.0,365.0,346.8597,15800.0,0.4,0.0,17187.0
2021.07.021.0,1060.0,1236.2362,16400.0,0.15616438,0.0,17252.0
2021.07.022.0,1130.0,1124.8582,16400.0,0.15342465,0.0,17192.0
2021.07.023.0,1120.0,1097.2981,16400.0,0.15068494,0.0,17315.0
2021.07.021.0,235.0,253.16129,17800.0,0.15616438,14.0,17252.0
2021.07.022.0,233.0,230.92912,17800.0,0.15342465,3.0,17192.0
2021.07.023.0,281.0,220.40768,17800.0,0.15068494,12.0,17315.0
2021.07.021.0,24.5,7.8923645,19400.0,0.15616438,0.0,17252.0
2021.07.022.0,20.0,5.591675,19400.0,0.15342465,0.0,17192.0
2021.07.023.0,15.5,4.9338074,19400.0,0.15068494,3.0,17315.0
2021.07.021.0,391.0,284.39413,15600.0,0.40547946,2.0,17096.0
2021.07.022.0,337.0,291.57877,15600.0,0.40273973,0.0,17035.0
2021.07.023.0,329.0,302.82217,15600.0,0.4,0.0,17187.0
2021.07.021.0,895.0,994.1304,17000.0,0.40547946,0.0,17096.0
2021.07.022.0,940.0,901.02856,17000.0,0.40273973,0.0,17035.0
2021.07.023.0,915.0,878.89087,17000.0,0.4,0.0,17187.0
2021.07.021.0,505.0,556.1891,17800.0,0.40547946,1.0,17096.0
2021.07.022.0,540.0,506.38303,17800.0,0.40273973,0.0,17035.0
2021.07.023.0,545.0,493.66525,17800.0,0.4,1.0,17187.0
2021.07.021.0,68.0,34.426514,18600.0,0.15616438,4.0,17252.0
2021.07.022.0,62.0,37.731445,18600.0,0.15342465,47.0,17192.0
2021.07.023.0,59.999985,46.498993,18600.0,0.15068494,7.0,17315.0
2021.07.021.0,905.0,1052.6823,16600.0,0.15616438,0.0,17252.0
2021.07.022.0,975.0,945.9425,16600.0,0.15342465,0.0,17192.0
2021.07.023.0,950.0,926.14966,16600.0,0.15068494,0.0,17315.0
2021.07.021.0,403.0,458.81012,17400.0,0.15616438,8.0,17252.0
2021.07.022.0,449.0,391.88486,17400.0,0.15342465,9.0,17192.0
2021.07.023.0,423.0,379.85623,17400.0,0.15068494,29.0,17315.0
2021.07.021.0,77.0,36.141693,14600.0,0.15616438,2.0,17252.0
2021.07.022.0,55.0,37.357086,14600.0,0.15342465,2.0,17192.0
2021.07.023.0,49.5,38.26178,14600.0,0.15068494,0.0,17315.0
2021.07.021.0,1560.0,1742.5981,15800.0,0.15616438,0.0,17252.0
2021.07.022.0,1640.0,1636.8744,15800.0,0.15342465,0.0,17192.0
2021.07.023.0,1630.0,1576.1195,15800.0,0.15068494,0.0,17315.0
2021.07.021.0,1230.0,1415.6069,16200.0,0.15616438,0.0,17252.0
2021.07.022.0,1290.0,1302.1333,16200.0,0.15342465,0.0,17192.0
2021.07.023.0,1280.0,1264.2782,16200.0,0.15068494,0.0,17315.0
2021.07.021.0,241.0,131.57863,16200.0,0.15616438,11.0,17252.0
2021.07.022.0,172.0,140.68057,16200.0,0.15342465,3.0,17192.0
2021.07.023.0,165.0,148.6912,16200.0,0.15068494,243.0,17315.0
2021.07.021.0,487.0,363.8072,16000.0,0.40547946,3.0,17096.0
2021.07.022.0,430.0,374.11508,16000.0,0.40273973,0.0,17035.0
2021.07.023.0,404.0,390.4173,16000.0,0.4,11.0,17187.0
2021.07.021.0,48.0,37.31598,20400.0,0.40547946,0.0,17096.0
2021.07.022.0,36.0,34.577362,20400.0,0.40273973,0.0,17035.0
2021.07.023.0,46.5,33.219513,20400.0,0.4,0.0,17187.0
2021.07.021.0,106.0,93.621475,19400.0,0.40547946,10.0,17096.0
2021.07.022.0,120.0,88.78081,19400.0,0.40273973,56.000015,17035.0
2021.07.023.0,119.0,87.67142,19400.0,0.4,5.0,17187.0
2021.07.021.0,37.0,18.219421,13400.0,0.15616438,3.0,17252.0
2021.07.022.0,29.0,18.057953,13400.0,0.15342465,0.0,17192.0
2021.07.023.0,24.5,17.677887,13400.0,0.15068494,0.0,17315.0
2021.07.021.0,1900.0,2001.4032,15400.0,0.15616438,0.0,17252.0
2021.07.022.0,2010.0,1992.6691,15400.0,0.15342465,0.0,17192.0
2021.07.023.0,2000.0,1981.8494,15400.0,0.15068494,0.0,17315.0
2021.07.021.0,2280.0,2018.7522,15000.0,0.15616438,0.0,17252.0
2021.07.022.0,2380.0,2018.057,15000.0,0.15342465,0.0,17192.0
2021.07.023.0,2380.0,2017.3556,15000.0,0.15068494,0.0,17315.0
2021.07.021.0,1730.0,1928.866,15600.0,0.15616438,0.0,17252.0
2021.07.022.0,1820.0,1884.4661,15600.0,0.15342465,0.0,17192.0
2021.07.023.0,1810.0,1832.9214,15600.0,0.15068494,0.0,17315.0
2021.07.021.0,45.0,22.520782,13800.0,0.15616438,0.0,17252.0
2021.07.022.0,35.0,22.479156,13800.0,0.15342465,0.0,17192.0
2021.07.023.0,29.5,22.353699,13800.0,0.15068494,0.0,17315.0
2021.07.021.0,2470.0,2019.9166,14800.0,0.15616438,0.0,17252.0
2021.07.022.0,2570.0,2019.6501,14800.0,0.15342465,0.0,17192.0
2021.07.023.0,2570.0,2019.4164,14800.0,0.15068494,0.0,17315.0
2021.07.021.0,2100.0,2015.2189,15200.0,0.15616438,0.0,17252.0
2021.07.022.0,2200.0,2013.0779,15200.0,0.15342465,0.0,17192.0
2021.07.023.0,2190.0,2010.7085,15200.0,0.15068494,0.0,17315.0
2021.07.021.0,1390.0,1581.4885,16000.0,0.15616438,0.0,17252.0
2021.07.022.0,1460.0,1454.956,16000.0,0.15342465,0.0,17192.0
2021.07.023.0,1460.0,1402.7291,16000.0,0.15068494,0.0,17315.0
2021.07.021.0,48.0,40.37903,18800.0,0.15616438,5.0,17252.0
2021.07.022.0,43.0,35.764862,18800.0,0.15342465,29.0,17192.0
2021.07.023.0,40.0,33.578827,18800.0,0.15068494,22.0,17315.0
2021.07.021.0,270.0,157.62234,16400.0,0.15616438,82.0,17252.0
2021.07.022.0,220.0,169.40009,16400.0,0.15342465,6.0,17192.0
2021.07.023.0,199.0,181.14566,16400.0,0.15068494,3.0,17315.0
2021.07.021.0,8.100006,-5.4854126,20600.0,0.15616438,0.0,17252.0
2021.07.022.0,6.899994,-7.89447,20600.0,0.15342465,0.0,17192.0
2021.07.023.0,6.200012,-8.3591,20600.0,0.15068494,0.0,17315.0
2021.07.021.0,149.0,99.17256,13600.0,0.40547946,1.0,17096.0
2021.07.022.0,124.0,98.831055,13600.0,0.40273973,5.0,17035.0
2021.07.023.0,119.0,100.17316,13600.0,0.4,1.0,17187.0
2021.07.021.0,605.0,468.50714,16400.0,0.40547946,0.0,17096.0
2021.07.022.0,550.0,485.94482,16400.0,0.40273973,0.0,17035.0
2021.07.023.0,510.0,511.95148,16400.0,0.4,0.0,17187.0
2021.07.021.0,41.5,30.264343,20600.0,0.40547946,0.0,17096.0
2021.07.022.0,28.5,28.16159,20600.0,0.40273973,1.0,17035.0
2021.07.023.0,38.5,26.932617,20600.0,0.4,0.0,17187.0
2021.07.021.0,20.5,1.1540222,19600.0,0.15616438,0.0,17252.0
2021.07.022.0,16.5,0.9225464,19600.0,0.15342465,0.0,17192.0
2021.07.023.0,14.5,0.4220276,19600.0,0.15068494,0.0,17315.0
2021.07.021.0,350.0,253.14793,15400.0,0.40547946,0.0,17096.0
2021.07.022.0,298.0,258.3129,15400.0,0.40273973,1.0,17035.0
2021.07.023.0,296.0,267.03552,15400.0,0.4,1.0,17187.0
2021.07.021.0,77.0,54.61743,19800.0,0.40547946,0.0,17096.0
2021.07.022.0,74.0,55.266235,19800.0,0.40273973,0.0,17035.0
2021.07.023.0,82.0,56.693634,19800.0,0.4,0.0,17187.0
2021.07.021.0,545.0,417.98325,16200.0,0.40547946,0.0,17096.0
2021.07.022.0,484.0,427.68893,16200.0,0.40273973,0.0,17035.0
2021.07.023.0,456.0,446.9269,16200.0,0.4,0.0,17187.0
2021.07.021.0,590.0,661.2743,17600.0,0.40547946,0.0,17096.0
2021.07.022.0,615.0,594.0017,17600.0,0.40273973,0.0,17035.0
2021.07.023.0,590.0,572.0923,17600.0,0.4,0.0,17187.0
2021.07.021.0,248.0,244.74258,18600.0,0.40547946,1.0,17096.0
2021.07.022.0,240.0,222.59879,18600.0,0.40273973,3.0,17035.0
2021.07.023.0,250.0,214.90204,18600.0,0.4,2.0,17187.0
2021.07.021.0,200.0,133.29271,14200.0,0.40547946,0.0,17096.0
2021.07.022.0,160.0,133.9761,14200.0,0.40273973,1.0,17035.0
2021.07.023.0,158.0,136.06844,14200.0,0.4,2.0,17187.0
2021.07.021.0,685.0,595.75183,16800.0,0.40547946,2.0,17096.0
2021.07.022.0,675.0,611.15076,16800.0,0.40273973,11.0,17035.0
2021.07.023.0,645.0,636.90125,16800.0,0.4,0.0,17187.0
2021.07.021.0,1140.0,1265.6066,16600.0,0.40547946,0.0,17096.0
2021.07.022.0,1190.0,1167.3892,16600.0,0.40273973,0.0,17035.0
2021.07.023.0,1160.0,1141.8806,16600.0,0.4,0.0,17187.0
2021.07.021.0,1700.0,1858.3984,15800.0,0.40547946,0.0,17096.0
2021.07.022.0,1760.0,1803.506,15800.0,0.40273973,0.0,17035.0
2021.07.023.0,1750.0,1759.8408,15800.0,0.4,0.0,17187.0
2021.07.021.0,362.0,387.40707,18200.0,0.40547946,0.0,17096.0
2021.07.022.0,373.0,345.93478,18200.0,0.40273973,0.0,17035.0
2021.07.023.0,363.0,333.9896,18200.0,0.4,0.0,17187.0
2021.07.021.0,1270.0,1417.7688,16400.0,0.40547946,0.0,17096.0
2021.07.022.0,1330.0,1314.8436,16400.0,0.40273973,0.0,17035.0
2021.07.023.0,1300.0,1281.3079,16400.0,0.4,0.0,17187.0
2021.07.021.0,143.0,118.21149,19200.0,0.40547946,2.0,17096.0
2021.07.022.0,130.0,111.118195,19200.0,0.40273973,4.0,17035.0
2021.07.023.0,135.0,108.69502,19200.0,0.4,4.0,17187.0
2021.07.021.0,33.5,8.896576,21200.0,0.40547946,5.0,17096.0
2021.07.022.0,14.0,10.011841,21200.0,0.40273973,4.0,17035.0
2021.07.023.0,21.0,9.994446,21200.0,0.4,0.0,17187.0
2021.07.021.0,213.0,146.77739,14400.0,0.40547946,1.0,17096.0
2021.07.022.0,178.0,148.63196,14400.0,0.40273973,0.0,17035.0
2021.07.023.0,175.0,151.23004,14400.0,0.4,0.0,17187.0
2021.07.021.0,228.0,162.29366,14600.0,0.40547946,1.0,17096.0
2021.07.022.0,197.0,164.2786,14600.0,0.40273973,5.0,17035.0
2021.07.023.0,195.0,167.07523,14600.0,0.4,0.0,17187.0
2021.07.021.0,1410.0,1563.0753,16200.0,0.40547946,0.0,17096.0
2021.07.022.0,1470.0,1467.3185,16200.0,0.40273973,0.0,17035.0
2021.07.023.0,1440.0,1427.1565,16200.0,0.4,0.0,17187.0
2021.07.021.0,1850.0,1976.6302,15600.0,0.40547946,0.0,17096.0
2021.07.022.0,1920.0,1963.4412,15600.0,0.40273973,0.0,17035.0
2021.07.023.0,1910.0,1948.1349,15600.0,0.4,0.0,17187.0
2021.07.021.0,195.0,186.14874,18800.0,0.40547946,0.0,17096.0
2021.07.022.0,218.0,173.62964,18800.0,0.40273973,1.0,17035.0
2021.07.023.0,215.0,171.7994,18800.0,0.4,5.0,17187.0
2021.07.021.0,2010.0,2010.101,15400.0,0.40547946,0.0,17096.0
2021.07.022.0,2080.0,2007.453,15400.0,0.40273973,0.0,17035.0
2021.07.023.0,2080.0,2004.3285,15400.0,0.4,0.0,17187.0
2021.07.021.0,96.0,67.17882,12600.0,0.40547946,0.0,17096.0
2021.07.022.0,84.0,66.500946,12600.0,0.40273973,0.0,17035.0
2021.07.023.0,73.0,65.24762,12600.0,0.4,1.0,17187.0
2021.07.021.0,2350.0,2019.3398,15000.0,0.40547946,0.0,17096.0
2021.07.022.0,2420.0,2019.0681,15000.0,0.40273973,0.0,17035.0
2021.07.023.0,2420.0,2018.8253,15000.0,0.4,0.0,17187.0
2021.07.021.0,38.5,24.369904,20800.0,0.40547946,0.0,17096.0
2021.07.022.0,22.5,22.691467,20800.0,0.40273973,0.0,17035.0
2021.07.023.0,41.0,21.609009,20800.0,0.4,0.0,17187.0
2021.07.021.0,89.0,58.835938,12400.0,0.40547946,3.0,17096.0
2021.07.022.0,82.0,59.472763,12400.0,0.40273973,6.0,17035.0
2021.07.023.0,75.0,60.455032,12400.0,0.4,1.0,17187.0
2021.07.021.0,5.700012,-6.7954407,21000.0,0.15616438,3.0,17252.0
2021.07.022.0,5.100006,-9.275757,21000.0,0.15342465,0.0,17192.0
2021.07.023.0,4.799988,-9.840424,21000.0,0.15068494,0.0,17315.0
2021.07.021.0,36.0,19.07019,21000.0,0.40547946,0.0,17096.0
2021.07.022.0,17.5,17.856323,21000.0,0.40273973,0.0,17035.0
2021.07.023.0,25.5,16.961975,21000.0,0.4,0.0,17187.0
2021.07.021.0,82.0,55.99121,12200.0,0.40547946,6.0,17096.0
2021.07.022.0,73.0,55.096497,12200.0,0.40273973,217.0,17035.0
2021.07.023.0,70.0,55.493256,12200.0,0.4,11.0,17187.0
2021.07.021.0,15.5,0.7496033,13600.0,0.07945205,365.0,17341.0
2021.07.022.0,10.0,-1.0905151,13600.0,0.076712325,884.0,17279.0
2021.07.023.0,7.5,-2.484375,13600.0,0.0739726,335.0,17407.0
2021.07.021.0,20.5,7.803131,14200.0,0.07945205,29.0,17341.0
2021.07.022.0,16.0,7.1913757,14200.0,0.076712325,16.0,17279.0
2021.07.023.0,9.899994,6.904846,14200.0,0.0739726,11.0,17407.0
2021.07.021.0,41.0,21.707794,15200.0,0.07945205,259.0,17341.0
2021.07.022.0,29.0,21.733215,15200.0,0.076712325,164.0,17279.0
2021.07.023.0,22.0,22.140472,15200.0,0.0739726,122.0,17407.0
2021.07.021.0,172.0,197.29099,17700.0,0.07945205,2877.0,17341.0
2021.07.022.0,185.0,150.53,17700.0,0.076712325,2014.0,17279.0
2021.07.023.0,174.0,133.54688,17700.0,0.0739726,3495.9998,17407.0
2021.07.021.0,91.0,117.16919,18000.0,0.07945205,3849.0002,17341.0
2021.07.022.0,88.0,87.52991,18000.0,0.076712325,3354.0,17279.0
2021.07.023.0,81.0,71.458496,18000.0,0.0739726,4576.0,17407.0
2021.07.021.0,4.799988,-13.007874,21200.0,0.15616438,1.0,17252.0
2021.07.022.0,4.399994,-13.688263,21200.0,0.15342465,9.0,17192.0
2021.07.023.0,3.2000122,-12.644928,21200.0,0.15068494,2.0,17315.0
2021.07.021.0,18.5,5.709564,14000.0,0.07945205,75.0,17341.0
2021.07.022.0,13.5,4.7658386,14000.0,0.076712325,34.0,17279.0
2021.07.023.0,8.100006,4.278473,14000.0,0.0739726,65.0,17407.0
2021.07.021.0,24.5,10.837433,14500.0,0.07945205,146.0,17341.0
2021.07.022.0,17.5,10.134308,14500.0,0.076712325,45.0,17279.0
2021.07.023.0,11.5,9.819458,14500.0,0.0739726,30.0,17407.0
2021.07.021.0,32.0,16.934967,14900.0,0.07945205,43.0,17341.0
2021.07.022.0,23.5,16.882507,14900.0,0.076712325,86.000015,17279.0
2021.07.023.0,16.0,17.054626,14900.0,0.0739726,70.0,17407.0
2021.07.021.0,37.0,20.421112,15100.0,0.07945205,71.000015,17341.0
2021.07.022.0,25.0,20.570343,15100.0,0.076712325,93.0,17279.0
2021.07.023.0,20.0,20.976288,15100.0,0.0739726,103.999985,17407.0
2021.07.021.0,43.5,24.103607,15300.0,0.07945205,99.0,17341.0
2021.07.022.0,29.0,24.491058,15300.0,0.076712325,101.000015,17279.0
2021.07.023.0,23.0,25.198975,15300.0,0.0739726,127.0,17407.0
2021.07.021.0,91.0,57.440765,16100.0,0.07945205,361.0,17341.0
2021.07.022.0,65.0,60.16101,16100.0,0.076712325,403.0,17279.0
2021.07.023.0,56.0,62.362595,16100.0,0.0739726,447.0,17407.0
2021.07.021.0,103.0,64.61873,16200.0,0.07945205,306.0,17341.0
2021.07.022.0,72.0,67.698456,16200.0,0.076712325,566.0,17279.0
2021.07.023.0,64.0,68.917404,16200.0,0.0739726,1118.0,17407.0
2021.07.021.0,137.0,76.54768,16400.0,0.07945205,743.0,17341.0
2021.07.022.0,92.0,79.71089,16400.0,0.076712325,715.0,17279.0
2021.07.023.0,81.0,80.53172,16400.0,0.0739726,1127.0,17407.0
2021.07.021.0,142.0,82.243454,16500.0,0.07945205,900.0,17341.0
2021.07.022.0,102.0,83.25177,16500.0,0.076712325,1368.0,17279.0
2021.07.023.0,93.0,77.481964,16500.0,0.0739726,2935.0,17407.0
2021.07.021.0,16.0,2.986023,18800.0,0.07945205,266.0,17341.0
2021.07.022.0,10.5,-0.049865723,18800.0,0.076712325,300.0,17279.0
2021.07.023.0,9.100006,-1.9302673,18800.0,0.0739726,660.0,17407.0
2021.07.021.0,610.0,696.0366,16900.0,0.07945205,0.0,17341.0
2021.07.022.0,675.0,603.05884,16900.0,0.076712325,0.0,17279.0
2021.07.023.0,665.0,587.9824,16900.0,0.0739726,0.0,17407.0
2021.07.021.0,56.0,75.194824,18200.0,0.07945205,1575.0,17341.0
2021.07.022.0,50.0,58.71158,18200.0,0.076712325,2157.0,17279.0
2021.07.023.0,46.0,42.535248,18200.0,0.0739726,3903.0,17407.0
2021.07.021.0,7.200012,-4.358185,19400.0,0.07945205,3.0,17341.0
2021.07.022.0,4.200012,-6.347473,19400.0,0.076712325,0.0,17279.0
2021.07.023.0,4.399994,-6.17807,19400.0,0.0739726,0.0,17407.0
2021.07.021.0,27.0,9.701141,14400.0,0.07945205,100.0,17341.0
2021.07.022.0,16.5,9.307007,14400.0,0.076712325,19.0,17279.0
2021.07.023.0,10.5,9.273712,14400.0,0.0739726,19.0,17407.0
2021.07.021.0,32.0,17.1922,15000.0,0.07945205,1236.0,17341.0
2021.07.022.0,23.5,15.224701,15000.0,0.076712325,599.0,17279.0
2021.07.023.0,18.0,13.559998,15000.0,0.0739726,352.0,17407.0
2021.07.021.0,83.0,48.940826,16000.0,0.07945205,1082.0,17341.0
2021.07.022.0,58.0,47.807434,16000.0,0.076712325,1557.0,17279.0
2021.07.023.0,50.0,45.143707,16000.0,0.0739726,1397.0,17407.0
2021.07.021.0,680.0,779.2805,16800.0,0.07945205,0.0,17341.0
2021.07.022.0,755.0,678.5006,16800.0,0.076712325,0.0,17279.0
2021.07.023.0,745.0,661.7935,16800.0,0.0739726,0.0,17407.0
2021.07.021.0,469.0,538.68134,17100.0,0.07945205,0.0,17341.0
2021.07.022.0,525.0,459.86655,17100.0,0.076712325,0.0,17279.0
2021.07.023.0,515.0,446.97333,17100.0,0.0739726,0.0,17407.0
2021.07.021.0,407.0,462.64868,17200.0,0.07945205,0.0,17341.0
2021.07.022.0,454.0,394.15222,17200.0,0.076712325,0.0,17279.0
2021.07.023.0,447.0,384.48203,17200.0,0.0739726,0.0,17407.0
2021.07.021.0,350.0,395.96597,17300.0,0.07945205,0.0,17341.0
2021.07.022.0,389.0,323.52344,17300.0,0.076712325,677.0,17279.0
2021.07.023.0,380.0,314.03952,17300.0,0.0739726,0.0,17407.0
2021.07.021.0,300.0,329.4311,17400.0,0.07945205,302.0,17341.0
2021.07.022.0,330.0,267.06815,17400.0,0.076712325,926.0,17279.0
2021.07.023.0,318.0,268.77567,17400.0,0.0739726,0.0,17407.0
2021.07.021.0,254.0,281.03873,17500.0,0.07945205,510.0,17341.0
2021.07.022.0,276.0,220.50739,17500.0,0.076712325,1461.0,17279.0
2021.07.023.0,265.0,184.22482,17500.0,0.0739726,3973.0,17407.0
2021.07.021.0,141.0,165.20497,17800.0,0.07945205,2972.0,17341.0
2021.07.022.0,146.0,133.21182,17800.0,0.076712325,2159.0,17279.0
2021.07.023.0,137.0,117.80385,17800.0,0.0739726,3473.0,17407.0
2021.07.021.0,6.700012,-4.5875854,19700.0,0.07945205,19.0,17341.0
2021.07.022.0,3.399994,-7.550232,19700.0,0.076712325,7.0,17279.0
2021.07.023.0,3.2000122,-7.741791,19700.0,0.0739726,0.0,17407.0
2021.07.021.0,51.0,30.021332,15500.0,0.07945205,232.0,17341.0
2021.07.022.0,35.0,30.722198,15500.0,0.076712325,206.0,17279.0
2021.07.023.0,27.5,31.187927,15500.0,0.0739726,771.0,17407.0
2021.07.021.0,530.0,616.4685,17000.0,0.07945205,0.0,17341.0
2021.07.022.0,595.0,531.0141,17000.0,0.076712325,0.0,17279.0
2021.07.023.0,585.0,517.99896,17000.0,0.0739726,0.0,17407.0
2021.07.021.0,12.0,-4.43573,19000.0,0.07945205,393.0,17341.0
2021.07.022.0,6.700012,-7.013794,19000.0,0.076712325,203.0,17279.0
2021.07.023.0,6.799988,-7.0858765,19000.0,0.0739726,316.0,17407.0
2021.07.021.0,334.0,184.86641,16600.0,0.15616438,1.0,17252.0
2021.07.022.0,260.0,196.97807,16600.0,0.15342465,11.0,17192.0
2021.07.023.0,207.0,212.33083,16600.0,0.15068494,20.0,17315.0
2021.07.021.0,26.0,12.056641,14600.0,0.07945205,294.0,17341.0
2021.07.022.0,19.0,11.2803955,14600.0,0.076712325,33.0,17279.0
2021.07.023.0,12.5,10.982483,14600.0,0.0739726,19.0,17407.0
2021.07.021.0,27.0,13.588745,14700.0,0.07945205,63.0,17341.0
2021.07.022.0,18.5,13.232758,14700.0,0.076712325,12.0,17279.0
2021.07.023.0,13.5,13.165131,14700.0,0.0739726,55.0,17407.0
2021.07.021.0,30.0,16.000885,14800.0,0.07945205,39.0,17341.0
2021.07.022.0,20.0,15.575348,14800.0,0.076712325,13.0,17279.0
2021.07.023.0,15.0,15.450439,14800.0,0.0739726,21.0,17407.0
2021.07.021.0,163.0,97.145325,16600.0,0.07945205,506.0,17341.0
2021.07.022.0,117.0,102.07503,16600.0,0.076712325,721.0,17279.0
2021.07.023.0,106.0,102.37738,16600.0,0.0739726,1418.0,17407.0
2021.07.021.0,21.0,4.832184,13900.0,0.07945205,5.0,17341.0
2021.07.022.0,12.5,3.9795532,13900.0,0.076712325,7.0,17279.0
2021.07.023.0,8.200012,3.6818542,13900.0,0.0739726,2.0,17407.0
2021.07.021.0,57.0,32.466522,15600.0,0.07945205,114.0,17341.0
2021.07.022.0,39.0,33.54782,15600.0,0.076712325,549.0,17279.0
2021.07.023.0,32.0,34.736176,15600.0,0.0739726,132.99998,17407.0
2021.07.021.0,76.0,45.85089,15900.0,0.07945205,410.0,17341.0
2021.07.022.0,52.0,47.75238,15900.0,0.076712325,221.0,17279.0
2021.07.023.0,44.0,49.547333,15900.0,0.0739726,362.0,17407.0
2021.07.021.0,114.0,152.75307,17900.0,0.07945205,2021.0,17341.0
2021.07.022.0,115.0,120.18599,17900.0,0.076712325,1621.0,17279.0
2021.07.023.0,106.0,107.09367,17900.0,0.0739726,1902.0,17407.0
