,timestamp,true price,estimated price,strike price,time to maturity
1568,2021.03.04.0,60.44213,44.542587,13872.35,0.1195778
1569,2021.03.05.0,72.3678,58.832886,13872.35,0.117214374
1570,2021.03.08.0,71.45044,58.393776,13872.35,0.11485095
1571,2021.03.04.0,6.8683395,7.4992905,13967.312,0.03685784
1572,2021.03.05.0,6.9600754,13.44529,13967.312,0.034494415
1573,2021.03.08.0,4.391472,9.816917,13967.312,0.032130986
1574,2021.03.04.0,65.94629,48.723984,13967.312,0.1195778
1575,2021.03.05.0,83.376114,62.204514,13967.312,0.117214374
1576,2021.03.08.0,73.28516,65.09805,13967.312,0.11485095
1577,2021.03.04.0,7.3270187,8.971733,14062.273,0.03685784
1578,2021.03.05.0,9.987366,14.609215,14062.273,0.034494415
1579,2021.03.08.0,5.400566,15.534325,14062.273,0.032130986
1580,2021.03.04.0,81.5414,58.81453,14062.273,0.1195778
1581,2021.03.05.0,87.04555,78.17177,14062.273,0.117214374
1582,2021.03.08.0,83.376114,65.718636,14062.273,0.11485095
1583,2021.03.04.0,7.9691772,14.06765,14157.235,0.03685784
1584,2021.03.05.0,11.363403,15.701622,14157.235,0.034494415
1585,2021.03.08.0,5.7675095,15.600586,14157.235,0.032130986
1586,2021.03.04.0,89.79763,53.511253,14157.235,0.1195778
1587,2021.03.05.0,93.467064,93.54231,14157.235,0.117214374
1588,2021.03.08.0,87.04555,87.22978,14157.235,0.11485095
1589,2021.03.05.0,273.2695,221.90614,14157.235,0.24956635
1590,2021.03.04.0,9.89563,13.490189,14252.197,0.03685784
1591,2021.03.05.0,10.446045,19.033371,14252.197,0.034494415
1592,2021.03.08.0,6.4096603,14.631912,14252.197,0.032130986
1593,2021.03.05.0,103.55802,75.46469,14252.197,0.117214374
1594,2021.03.08.0,100.80594,88.74242,14252.197,0.11485095
1595,2021.03.04.0,9.987366,16.045189,14347.158,0.03685784
1596,2021.03.05.0,11.8220825,18.529999,14347.158,0.034494415
1597,2021.03.08.0,8.6113205,16.204437,14347.158,0.032130986
1598,2021.03.04.0,99.88858,80.23373,14347.158,0.1195778
1599,2021.03.05.0,116.40105,94.935616,14347.158,0.117214374
1600,2021.03.08.0,107.227455,102.45659,14347.158,0.11485095
1601,2021.03.04.0,13.19812,15.679871,14442.121,0.03685784
1602,2021.03.05.0,14.1154785,24.627403,14442.121,0.034494415
1603,2021.03.08.0,9.712151,20.020508,14442.121,0.032130986
1604,2021.03.04.0,105.39274,76.31012,14442.121,0.1195778
1605,2021.03.05.0,122.82257,101.44203,14442.121,0.117214374
1606,2021.03.08.0,120.07049,118.554146,14442.121,0.11485095
1607,2021.03.04.0,16.408875,21.120903,14537.082,0.03685784
1608,2021.03.05.0,16.408875,31.398376,14537.082,0.034494415
1609,2021.03.08.0,10.9047165,22.139473,14537.082,0.032130986
1610,2021.03.04.0,130.16144,95.597694,14537.082,0.1195778
1611,2021.03.05.0,135.6656,139.24567,14537.082,0.117214374
1612,2021.03.08.0,132.91351,118.53879,14537.082,0.11485095
1613,2021.03.04.0,19.160957,24.97554,14632.044,0.03685784
1614,2021.03.05.0,20.078316,33.715485,14632.044,0.034494415
1615,2021.03.08.0,13.19812,26.394516,14632.044,0.032130986
1616,2021.03.04.0,137.50032,98.66269,14632.044,0.1195778
1617,2021.03.05.0,147.59128,143.38187,14632.044,0.117214374
1618,2021.03.08.0,143.92183,136.49298,14632.044,0.11485095
1619,2021.03.04.0,23.28907,22.718277,14727.006,0.03685784
1620,2021.03.05.0,23.747757,35.084,14727.006,0.034494415
1621,2021.03.08.0,16.408875,26.595577,14727.006,0.032130986
1622,2021.03.04.0,151.26071,105.9063,14727.006,0.1195778
1623,2021.03.05.0,164.10373,157.31873,14727.006,0.117214374
1624,2021.03.08.0,159.51694,160.55835,14727.006,0.11485095
1625,2021.03.04.0,29.251907,28.889545,14821.968,0.03685784
1626,2021.03.05.0,29.251907,46.26193,14821.968,0.034494415
1627,2021.03.08.0,20.536995,34.281685,14821.968,0.032130986
1628,2021.03.04.0,167.77318,117.41455,14821.968,0.1195778
1629,2021.03.05.0,177.86414,163.78748,14821.968,0.117214374
1630,2021.03.08.0,176.02942,163.57272,14821.968,0.11485095
1631,2021.03.04.0,34.756065,31.662315,14916.93,0.03685784
1632,2021.03.05.0,34.756065,47.73259,14916.93,0.034494415
1633,2021.03.08.0,26.499832,34.32062,14916.93,0.032130986
1634,2021.03.04.0,185.203,129.54333,14916.93,0.1195778
1635,2021.03.05.0,198.04602,186.27122,14916.93,0.117214374
1636,2021.03.08.0,194.37659,187.72217,14916.93,0.11485095
1637,2021.03.04.0,42.09494,36.133224,15011.892,0.03685784
1638,2021.03.05.0,42.553623,61.675636,15011.892,0.034494415
1639,2021.03.08.0,32.46267,45.330227,15011.892,0.032130986
1640,2021.03.04.0,190.70715,138.09575,15011.892,0.1195778
1641,2021.03.05.0,214.5585,181.57883,15011.892,0.117214374
1642,2021.03.08.0,217.31056,193.3917,15011.892,0.11485095
1643,2021.03.04.0,51.268536,35.214867,15106.854,0.03685784
1644,2021.03.05.0,51.268536,44.55952,15106.854,0.034494415
1645,2021.03.08.0,39.801544,37.871677,15106.854,0.032130986
1646,2021.03.04.0,216.39322,164.47443,15106.854,0.1195778
1647,2021.03.05.0,240.24455,204.79831,15106.854,0.117214374
1648,2021.03.08.0,232.90569,218.73009,15106.854,0.11485095
1649,2021.03.04.0,441.1463,380.80988,15106.854,0.25192976
1650,2021.03.05.0,505.3614,381.5982,15106.854,0.24956635
1651,2021.03.04.0,61.35949,47.675747,15201.815,0.03685784
1652,2021.03.05.0,61.35949,80.457115,15201.815,0.034494415
1653,2021.03.08.0,51.268536,58.430305,15201.815,0.032130986
1654,2021.03.04.0,231.07097,190.58966,15201.815,0.1195778
1655,2021.03.05.0,268.68268,217.31664,15201.815,0.117214374
1656,2021.03.08.0,258.59174,248.0816,15201.815,0.11485095
1657,2021.03.04.0,74.20252,51.050056,15296.777,0.03685784
1658,2021.03.05.0,78.789314,83.73289,15296.777,0.034494415
1659,2021.03.08.0,63.194206,70.42283,15296.777,0.032130986
1660,2021.03.04.0,253.08759,218.692,15296.777,0.1195778
1661,2021.03.05.0,284.27783,234.83687,15296.777,0.117214374
1662,2021.03.08.0,289.78198,264.04578,15296.777,0.11485095
1663,2021.03.04.0,87.96291,63.44775,15391.738,0.03685784
1664,2021.03.05.0,93.467064,91.871864,15391.738,0.034494415
1665,2021.03.08.0,79.70667,86.421455,15391.738,0.032130986
1666,2021.03.04.0,289.78198,240.72623,15391.738,0.1195778
1667,2021.03.05.0,312.71594,272.39352,15391.738,0.117214374
1668,2021.03.08.0,315.46802,275.99902,15391.738,0.11485095
1669,2021.03.04.0,103.55802,79.10836,15486.7,0.03685784
1670,2021.03.05.0,114.56633,114.70916,15486.7,0.034494415
1671,2021.03.08.0,96.21915,97.90577,15486.7,0.032130986
1672,2021.03.04.0,321.88953,254.2413,15486.7,0.1195778
1673,2021.03.05.0,347.57562,285.69067,15486.7,0.117214374
1674,2021.03.08.0,336.56732,290.6864,15486.7,0.11485095
1675,2021.03.04.0,124.65729,95.155235,15581.662,0.03685784
1676,2021.03.05.0,133.83087,99.766884,15581.662,0.034494415
1677,2021.03.08.0,119.15312,85.336205,15581.662,0.032130986
1678,2021.03.04.0,346.65826,272.9123,15581.662,0.1195778
1679,2021.03.05.0,378.7658,305.55792,15581.662,0.117214374
1680,2021.03.08.0,372.3443,318.57,15581.662,0.11485095
1681,2021.03.04.0,150.34335,109.741135,15676.624,0.03685784
1682,2021.03.05.0,160.4343,122.75632,15676.624,0.034494415
1683,2021.03.08.0,147.59128,104.08701,15676.624,0.032130986
1684,2021.03.04.0,378.7658,312.4206,15676.624,0.1195778
1685,2021.03.05.0,413.6255,326.7612,15676.624,0.117214374
1686,2021.03.08.0,406.28662,339.31088,15676.624,0.11485095
1687,2021.03.04.0,175.11205,144.9788,15771.586,0.03685784
1688,2021.03.05.0,191.62451,149.94518,15771.586,0.034494415
1689,2021.03.08.0,177.86414,142.75865,15771.586,0.032130986
1690,2021.03.05.0,455.82397,340.47583,15771.586,0.117214374
1691,2021.03.08.0,448.4851,346.26196,15771.586,0.11485095
1692,2021.03.04.0,210.88907,142.70085,15866.548,0.03685784
1693,2021.03.05.0,230.15361,176.05862,15866.548,0.034494415
1694,2021.03.08.0,212.72377,165.87207,15866.548,0.032130986
1695,2021.03.04.0,428.30322,360.32147,15866.548,0.1195778
1696,2021.03.05.0,454.90668,359.912,15866.548,0.117214374
1697,2021.03.08.0,431.97266,361.8526,15866.548,0.11485095
1698,2021.03.04.0,245.7487,182.04286,15961.51,0.03685784
1699,2021.03.05.0,231.98833,209.47269,15961.51,0.034494415
1700,2021.03.08.0,183.36829,191.65567,15961.51,0.032130986
1701,2021.03.08.0,386.10468,373.3023,15961.51,0.11485095
1702,2021.03.04.0,220.06265,162.65326,16056.472,0.03685784
1703,2021.03.05.0,176.02942,151.60059,16056.472,0.034494415
1704,2021.03.08.0,143.00447,116.94069,16056.472,0.032130986
1705,2021.03.04.0,401.69983,369.80664,16056.472,0.1195778
1706,2021.03.05.0,365.9228,359.3595,16056.472,0.117214374
1707,2021.03.08.0,348.49298,348.50708,16056.472,0.11485095
1708,2021.03.04.0,177.86414,186.03108,16151.434,0.03685784
1709,2021.03.05.0,137.50032,149.31146,16151.434,0.034494415
1710,2021.03.08.0,105.39274,118.18108,16151.434,0.032130986
1711,2021.03.04.0,361.336,362.42596,16151.434,0.1195778
1712,2021.03.05.0,329.22842,341.99078,16151.434,0.117214374
1713,2021.03.08.0,297.12085,330.0127,16151.434,0.11485095
1714,2021.03.04.0,140.2524,185.05087,16246.3955,0.03685784
1715,2021.03.05.0,104.47538,124.92843,16246.3955,0.034494415
1716,2021.03.08.0,75.11988,85.9517,16246.3955,0.032130986
1717,2021.03.04.0,318.22012,342.96503,16246.3955,0.1195778
1718,2021.03.05.0,276.02158,310.64362,16246.3955,0.117214374
1719,2021.03.08.0,262.26117,274.56964,16246.3955,0.11485095
1720,2021.03.04.0,107.227455,155.45557,16341.356,0.03685784
1721,2021.03.05.0,76.9546,94.038315,16341.356,0.034494415
1722,2021.03.08.0,51.268536,64.08789,16341.356,0.032130986
1723,2021.03.04.0,274.18686,312.1363,16341.356,0.1195778
1724,2021.03.05.0,242.99664,276.77863,16341.356,0.117214374
1725,2021.03.08.0,228.31888,253.56274,16341.356,0.11485095
1726,2021.03.08.0,325.55896,370.4796,16341.356,0.18102694
1727,2021.03.04.0,80.62404,119.30237,16436.318,0.03685784
1728,2021.03.05.0,57.69005,72.01097,16436.318,0.034494415
1729,2021.03.08.0,35.673428,48.766613,16436.318,0.032130986
1730,2021.03.04.0,212.72377,290.38184,16436.318,0.1195778
1731,2021.03.05.0,220.98001,232.80496,16436.318,0.117214374
1732,2021.03.08.0,197.12868,222.36388,16436.318,0.11485095
1733,2021.03.04.0,60.44213,95.55836,16531.281,0.03685784
1734,2021.03.05.0,41.63626,54.551537,16531.281,0.034494415
1735,2021.03.08.0,25.12379,32.47007,16531.281,0.032130986
1736,2021.03.04.0,210.88907,256.81116,16531.281,0.1195778
1737,2021.03.05.0,192.54187,218.43065,16531.281,0.117214374
1738,2021.03.08.0,167.77318,192.93198,16531.281,0.11485095
1739,2021.03.04.0,44.38834,79.95268,16626.242,0.03685784
1740,2021.03.05.0,30.16927,42.4866,16626.242,0.034494415
1741,2021.03.08.0,17.32624,23.71526,16626.242,0.032130986
1742,2021.03.04.0,179.69885,238.3647,16626.242,0.1195778
1743,2021.03.05.0,165.0211,190.87051,16626.242,0.117214374
1744,2021.03.08.0,143.00447,164.31546,16626.242,0.11485095
1745,2021.03.04.0,32.46267,86.23188,16721.205,0.03685784
1746,2021.03.05.0,16.408875,38.7923,16721.205,0.034494415
1747,2021.03.08.0,12.739441,13.903076,16721.205,0.032130986
1748,2021.03.04.0,156.76486,207.94684,16721.205,0.1195778
1749,2021.03.05.0,134.74823,155.6733,16721.205,0.117214374
1750,2021.03.08.0,122.82257,132.98358,16721.205,0.11485095
1751,2021.03.04.0,23.747757,51.090282,16816.166,0.03685784
1752,2021.03.05.0,15.950203,25.42043,16816.166,0.034494415
1753,2021.03.08.0,8.978264,10.899895,16816.166,0.032130986
1754,2021.03.04.0,129.24408,195.72429,16816.166,0.1195778
1755,2021.03.05.0,118.23577,148.94516,16816.166,0.117214374
1756,2021.03.08.0,102.64066,117.96199,16816.166,0.11485095
1757,2021.03.05.0,241.16191,288.4798,16816.166,0.24956635
1758,2021.03.04.0,17.32624,46.727013,16911.127,0.03685784
1759,2021.03.05.0,12.280762,17.738548,16911.127,0.034494415
1760,2021.03.08.0,7.143547,10.120895,16911.127,0.032130986
1761,2021.03.04.0,111.814255,162.45422,16911.127,0.1195778
1762,2021.03.05.0,100.80594,119.46271,16911.127,0.117214374
1763,2021.03.08.0,86.12819,94.36073,16911.127,0.11485095
1764,2021.03.04.0,12.739441,22.81031,17006.09,0.03685784
1765,2021.03.05.0,9.253471,10.290695,17006.09,0.034494415
1766,2021.03.08.0,5.8592453,4.2626343,17006.09,0.032130986
1767,2021.03.04.0,93.467064,141.305,17006.09,0.1195778
1768,2021.03.05.0,83.376114,96.06986,17006.09,0.117214374
1769,2021.03.08.0,71.45044,77.271774,17006.09,0.11485095
1770,2021.03.08.0,193.45923,205.65968,17006.09,0.24956635
1771,2021.03.04.0,10.446045,22.372147,17101.05,0.03685784
1772,2021.03.05.0,7.2352905,11.357002,17101.05,0.034494415
1773,2021.03.08.0,4.941887,8.879456,17101.05,0.032130986
1774,2021.03.04.0,77.871956,123.64598,17101.05,0.1195778
1775,2021.03.05.0,64.111565,82.06524,17101.05,0.117214374
1776,2021.03.08.0,58.607407,63.33425,17101.05,0.11485095
1777,2021.03.04.0,8.060913,15.167519,17196.014,0.03685784
1778,2021.03.05.0,5.950981,8.115425,17196.014,0.034494415
1779,2021.03.08.0,4.391472,6.268852,17196.014,0.032130986
1780,2021.03.04.0,65.02892,103.72128,17196.014,0.1195778
1781,2021.03.05.0,57.69005,70.68706,17196.014,0.117214374
1782,2021.03.08.0,52.185894,49.989033,17196.014,0.11485095
1783,2021.03.04.0,6.1344604,11.886078,17290.975,0.03685784
1784,2021.03.05.0,5.1253586,6.8273544,17290.975,0.034494415
1785,2021.03.08.0,3.6575851,6.967705,17290.975,0.032130986
1786,2021.03.04.0,54.937973,88.82575,17290.975,0.1195778
1787,2021.03.05.0,48.516457,54.53071,17290.975,0.117214374
1788,2021.03.08.0,39.801544,42.124714,17290.975,0.11485095
1789,2021.03.04.0,4.941887,8.812424,17385.938,0.03685784
1790,2021.03.05.0,4.4832077,5.9351196,17385.938,0.034494415
1791,2021.03.08.0,3.2906342,6.4058533,17385.938,0.032130986
1792,2021.03.04.0,43.47098,72.51199,17385.938,0.1195778
1793,2021.03.05.0,43.0123,44.443478,17385.938,0.117214374
1794,2021.03.08.0,34.297386,38.413673,17385.938,0.11485095
1795,2021.03.04.0,4.391472,8.067482,17480.898,0.03685784
1796,2021.03.05.0,4.208,6.1410294,17480.898,0.034494415
1797,2021.03.08.0,2.7402267,5.756233,17480.898,0.032130986
1798,2021.03.04.0,40.26022,61.0941,17480.898,0.1195778
1799,2021.03.05.0,34.297386,39.904327,17480.898,0.117214374
1800,2021.03.08.0,28.334553,31.117893,17480.898,0.11485095
1801,2021.03.04.0,3.5658493,6.9431915,17575.861,0.03685784
1802,2021.03.05.0,3.5658493,4.6672363,17575.861,0.034494415
1803,2021.03.08.0,3.2906342,4.7743835,17575.861,0.032130986
1804,2021.03.04.0,31.086628,46.922535,17575.861,0.1195778
1805,2021.03.05.0,30.627949,33.508087,17575.861,0.117214374
1806,2021.03.08.0,23.28907,29.472332,17575.861,0.11485095
1807,2021.03.04.0,2.4650192,4.648163,17670.822,0.03685784
1808,2021.03.05.0,2.831955,2.6880798,17670.822,0.034494415
1809,2021.03.08.0,2.6484833,4.2294693,17670.822,0.032130986
1810,2021.03.05.0,26.041153,17.693565,17670.822,0.117214374
1811,2021.03.08.0,22.371712,19.97834,17670.822,0.11485095
1812,2021.03.04.0,3.0154343,4.2300186,17765.783,0.03685784
1813,2021.03.05.0,3.3823776,3.5229187,17765.783,0.034494415
1814,2021.03.08.0,2.831955,4.1703644,17765.783,0.032130986
1815,2021.03.04.0,24.206432,33.42764,17765.783,0.1195778
1816,2021.03.05.0,22.371712,19.717072,17765.783,0.117214374
1817,2021.03.08.0,23.747757,20.314957,17765.783,0.11485095
1818,2021.03.04.0,2.4650192,2.1767426,17860.746,0.03685784
1819,2021.03.05.0,2.4650192,1.8470612,17860.746,0.034494415
1820,2021.03.08.0,2.3732834,2.2350082,17860.746,0.032130986
1821,2021.03.04.0,20.995674,28.825878,17860.746,0.1195778
1822,2021.03.05.0,20.078316,19.931847,17860.746,0.117214374
1823,2021.03.08.0,20.995674,18.482246,17860.746,0.11485095
1824,2021.03.04.0,2.3732834,3.1856918,17955.707,0.03685784
1825,2021.03.05.0,2.4650192,2.6240692,17955.707,0.034494415
1826,2021.03.08.0,2.189804,2.5657501,17955.707,0.032130986
1827,2021.03.04.0,17.32624,22.422241,17955.707,0.1195778
1828,2021.03.05.0,16.408875,17.455612,17955.707,0.117214374
1829,2021.03.08.0,14.574158,14.405617,17955.707,0.11485095
1830,2021.03.05.0,73.28516,80.975555,17955.707,0.24956635
1831,2021.03.08.0,71.45044,73.77339,17955.707,0.2472029
1832,2021.03.04.0,1.9145966,1.6204071,18050.67,0.03685784
1833,2021.03.05.0,2.4650192,0.45233154,18050.67,0.034494415
1834,2021.03.08.0,2.3732834,3.1087494,18050.67,0.032130986
1835,2021.03.04.0,1.7311325,0.44742584,18145.63,0.03685784
1836,2021.03.05.0,1.8228607,0.4587021,18145.63,0.034494415
1837,2021.03.08.0,3.10717,1.3141098,18145.63,0.032130986
1838,2021.03.05.0,12.739441,11.860619,18145.63,0.117214374
1839,2021.03.08.0,12.280762,13.631157,18145.63,0.11485095
1840,2021.03.04.0,1.5476608,0.27096558,18335.555,0.03685784
1841,2021.03.05.0,9.987366,13.526405,18335.555,0.117214374
1842,2021.03.05.0,1.5476608,-0.53951263,18430.518,0.034494415
1843,2021.03.04.0,9.528687,12.899353,18430.518,0.1195778
1844,2021.03.05.0,8.244377,10.323547,18430.518,0.117214374
1845,2021.03.08.0,7.693962,9.475578,18430.518,0.11485095
1846,2021.03.05.0,1.3641815,-1.0233765,18525.479,0.034494415
1847,2021.03.011.0,18.243599,27.983109,9978.915,0.23538578
1848,2021.03.012.0,16.408875,23.566944,9978.915,0.23302233
1849,2021.03.015.0,16.408875,20.815964,9978.915,0.23065889
1850,2021.03.011.0,21.91304,29.247952,10358.763,0.23538578
1851,2021.03.012.0,19.160957,26.559235,10358.763,0.23302233
1852,2021.03.015.0,17.78492,26.196926,10358.763,0.23065889
1853,2021.03.015.0,29.710594,35.836742,11498.305,0.23065889
1854,2021.03.011.0,101.7233,101.791534,11498.305,0.45045763
1855,2021.03.012.0,96.21915,92.34616,11498.305,0.44809425
1856,2021.03.015.0,94.38442,89.87665,11498.305,0.4457308
1857,2021.03.012.0,36.132103,36.35748,11688.229,0.23302233
1858,2021.03.015.0,30.16927,37.312645,11688.229,0.23065889
1859,2021.03.011.0,45.3057,52.908527,12257.999,0.23538578
1860,2021.03.012.0,41.17758,45.964966,12257.999,0.23302233
1861,2021.03.015.0,38.425507,43.361046,12257.999,0.23065889
1862,2021.03.011.0,12.280762,16.660782,13017.693,0.10303382
1863,2021.03.012.0,11.363403,12.8078,13017.693,0.10067039
1864,2021.03.015.0,11.363403,11.814484,13017.693,0.09830696
1865,2021.03.015.0,65.94629,55.694065,13017.693,0.23065889
1866,2021.03.012.0,11.8220825,10.408066,13112.655,0.10067039
1867,2021.03.015.0,11.8220825,12.558754,13112.655,0.09830696
1868,2021.03.011.0,14.574158,18.613113,13207.617,0.10303382
1869,2021.03.012.0,12.739441,14.8613205,13207.617,0.10067039
1870,2021.03.015.0,13.19812,12.667168,13207.617,0.09830696
1871,2021.03.011.0,81.5414,88.66157,13207.617,0.23538578
1872,2021.03.012.0,71.45044,72.58961,13207.617,0.23302233
1873,2021.03.015.0,71.45044,68.54852,13207.617,0.23065889
1874,2021.03.011.0,15.032837,25.257027,13302.579,0.10303382
1875,2021.03.012.0,14.574158,17.115921,13302.579,0.10067039
1876,2021.03.015.0,13.656799,14.39904,13302.579,0.09830696
1877,2021.03.012.0,15.491524,16.209106,13397.541,0.10067039
1878,2021.03.015.0,15.491524,17.934006,13397.541,0.09830696
1879,2021.03.011.0,16.867554,29.77359,13492.502,0.10303382
1880,2021.03.012.0,15.491524,18.348724,13492.502,0.10067039
1881,2021.03.015.0,15.950203,16.0504,13492.502,0.09830696
1882,2021.03.011.0,18.702278,30.49229,13587.465,0.10303382
1883,2021.03.012.0,17.32624,17.416077,13587.465,0.10067039
1884,2021.03.015.0,16.408875,19.36866,13587.465,0.09830696
1885,2021.03.011.0,20.078316,26.505936,13682.426,0.10303382
1886,2021.03.012.0,18.243599,20.007332,13682.426,0.10067039
1887,2021.03.015.0,18.243599,19.035881,13682.426,0.09830696
1888,2021.03.011.0,22.371712,29.140587,13777.388,0.10303382
1889,2021.03.012.0,19.619637,16.31057,13777.388,0.10067039
1890,2021.03.015.0,19.619637,13.701981,13777.388,0.09830696
1891,2021.03.011.0,24.665112,24.838886,13872.35,0.10303382
1892,2021.03.012.0,21.91304,18.174011,13872.35,0.10067039
1893,2021.03.015.0,23.28907,22.223785,13872.35,0.09830696
1894,2021.03.011.0,27.875874,37.457706,13967.312,0.10303382
1895,2021.03.012.0,24.665112,23.267876,13967.312,0.10067039
1896,2021.03.015.0,25.12379,19.83683,13967.312,0.09830696
1897,2021.03.011.0,31.545307,44.372692,14062.273,0.10303382
1898,2021.03.012.0,27.875874,29.163944,14062.273,0.10067039
1899,2021.03.015.0,28.334553,22.60498,14062.273,0.09830696
1900,2021.03.011.0,34.297386,36.98934,14157.235,0.10303382
1901,2021.03.012.0,28.793228,27.594662,14157.235,0.10067039
1902,2021.03.015.0,28.793228,24.409748,14157.235,0.09830696
1903,2021.03.012.0,143.92183,167.02591,14157.235,0.23302233
1904,2021.03.015.0,142.08711,132.40244,14157.235,0.23065889
1905,2021.03.012.0,32.921345,24.677185,14252.197,0.10067039
1906,2021.03.015.0,32.00399,29.064247,14252.197,0.09830696
1907,2021.03.011.0,43.0123,54.430614,14347.158,0.10303382
1908,2021.03.012.0,35.673428,40.39844,14347.158,0.10067039
1909,2021.03.015.0,36.132103,37.19459,14347.158,0.09830696
1910,2021.03.011.0,47.5991,50.407967,14442.121,0.10303382
1911,2021.03.012.0,39.801544,26.922699,14442.121,0.10067039
1912,2021.03.015.0,40.26022,32.26246,14442.121,0.09830696
1913,2021.03.011.0,52.185894,70.18629,14537.082,0.10303382
1914,2021.03.012.0,44.84702,36.856995,14537.082,0.10067039
1915,2021.03.015.0,44.38834,36.588997,14537.082,0.09830696
1916,2021.03.011.0,59.52477,77.8682,14632.044,0.10303382
1917,2021.03.012.0,50.351173,36.979473,14632.044,0.10067039
1918,2021.03.015.0,49.433815,38.584934,14632.044,0.09830696
1919,2021.03.011.0,68.698364,87.37576,14727.006,0.10303382
1920,2021.03.012.0,57.69005,45.714397,14727.006,0.10067039
1921,2021.03.015.0,55.85533,40.54351,14727.006,0.09830696
1922,2021.03.011.0,78.789314,99.01099,14821.968,0.10303382
1923,2021.03.012.0,65.02892,54.66485,14821.968,0.10067039
1924,2021.03.015.0,65.02892,48.496338,14821.968,0.09830696
1925,2021.03.011.0,89.79763,114.88208,14916.93,0.10303382
1926,2021.03.012.0,74.20252,66.680695,14916.93,0.10067039
1927,2021.03.015.0,72.3678,59.469803,14916.93,0.09830696
1928,2021.03.011.0,101.7233,141.30693,15011.892,0.10303382
1929,2021.03.012.0,84.29347,96.9281,15011.892,0.10067039
1930,2021.03.015.0,81.5414,77.22398,15011.892,0.09830696
1931,2021.03.011.0,114.56633,165.81914,15106.854,0.10303382
1932,2021.03.012.0,94.38442,108.451355,15106.854,0.10067039
1933,2021.03.015.0,92.549706,73.51227,15106.854,0.09830696
1934,2021.03.015.0,285.1952,343.90442,15106.854,0.23065889
1935,2021.03.011.0,130.16144,163.72769,15201.815,0.10303382
1936,2021.03.012.0,106.3101,106.54222,15201.815,0.10067039
1937,2021.03.015.0,104.47538,90.988754,15201.815,0.09830696
1938,2021.03.011.0,145.75655,197.24048,15296.777,0.10303382
1939,2021.03.012.0,119.15312,131.89912,15296.777,0.10067039
1940,2021.03.015.0,115.48369,99.61215,15296.777,0.09830696
1941,2021.03.011.0,162.26901,224.21962,15391.738,0.10303382
1942,2021.03.012.0,136.58295,151.42505,15391.738,0.10067039
1943,2021.03.015.0,131.99615,109.924706,15391.738,0.09830696
1944,2021.03.011.0,184.28564,251.46977,15486.7,0.10303382
1945,2021.03.012.0,153.09543,177.77771,15486.7,0.10067039
1946,2021.03.015.0,148.50864,128.70636,15486.7,0.09830696
1947,2021.03.011.0,205.38492,240.98564,15581.662,0.10303382
1948,2021.03.012.0,174.1947,179.0419,15581.662,0.10067039
1949,2021.03.015.0,166.8558,143.72845,15581.662,0.09830696
1950,2021.03.011.0,230.15361,256.19702,15676.624,0.10303382
1951,2021.03.012.0,195.29396,202.31662,15676.624,0.10067039
1952,2021.03.015.0,188.87244,161.853,15676.624,0.09830696
1953,2021.03.011.0,255.83968,273.83777,15771.586,0.10303382
1954,2021.03.012.0,218.22794,214.98569,15771.586,0.10067039
1955,2021.03.015.0,216.39322,180.12814,15771.586,0.09830696
1956,2021.03.011.0,286.11252,333.9876,15866.548,0.10303382
1957,2021.03.012.0,244.83136,273.37372,15866.548,0.10067039
1958,2021.03.015.0,242.07928,225.0538,15866.548,0.09830696
1959,2021.03.011.0,318.22012,359.39935,15961.51,0.10303382
1960,2021.03.012.0,276.93893,319.883,15961.51,0.10067039
1961,2021.03.015.0,272.35214,264.55386,15961.51,0.09830696
1962,2021.03.011.0,356.7492,332.26947,16056.472,0.10303382
1963,2021.03.012.0,308.12915,328.2311,16056.472,0.10067039
1964,2021.03.015.0,303.54236,284.6683,16056.472,0.09830696
1965,2021.03.011.0,396.19568,292.22397,16151.434,0.10303382
1966,2021.03.012.0,350.3277,334.7649,16151.434,0.10067039
1967,2021.03.015.0,343.9062,315.10324,16151.434,0.09830696
1968,2021.03.011.0,355.83185,261.11694,16246.3955,0.10303382
1969,2021.03.012.0,352.1624,303.86646,16246.3955,0.10067039
1970,2021.03.015.0,327.3937,315.53815,16246.3955,0.09830696
1971,2021.03.015.0,505.3614,431.79877,16246.3955,0.23065889
1972,2021.03.011.0,309.96387,227.94392,16341.356,0.10303382
1973,2021.03.012.0,305.37708,280.50458,16341.356,0.10067039
1974,2021.03.015.0,283.36047,279.1117,16341.356,0.09830696
1975,2021.03.011.0,418.21228,339.35175,16341.356,0.16920978
1976,2021.03.012.0,404.4519,370.48334,16341.356,0.16684636
1977,2021.03.015.0,390.69147,379.19714,16341.356,0.16448292
1978,2021.03.011.0,272.35214,191.12582,16436.318,0.10303382
1979,2021.03.012.0,262.26117,248.4429,16436.318,0.10067039
1980,2021.03.015.0,242.07928,242.1003,16436.318,0.09830696
1981,2021.03.011.0,233.82304,164.7232,16531.281,0.10303382
1982,2021.03.012.0,225.5668,219.4627,16531.281,0.10067039
1983,2021.03.015.0,203.5502,211.7315,16531.281,0.09830696
1984,2021.03.011.0,202.63283,136.51889,16626.242,0.10303382
1985,2021.03.012.0,190.70715,190.45975,16626.242,0.10067039
1986,2021.03.015.0,168.69054,178.91435,16626.242,0.09830696
1987,2021.03.011.0,170.52525,109.2754,16721.205,0.10303382
1988,2021.03.012.0,159.51694,159.82898,16721.205,0.10067039
