交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2021/01/07,NYO,202102  ,130.0000,買權,-,-,-,-,0,1.83,0,-,-,-,-,,一般,
2021/01/07,NYO,202102  ,130.0000,賣權,-,-,-,-,0,3.84,0,-,-,-,-,,一般,
2021/01/07,NYO,202102  ,135.0000,買權,-,-,-,-,0,0.47,0,-,-,-,-,,一般,
2021/01/07,NYO,202102  ,135.0000,賣權,-,-,-,-,0,7.2,0,-,-,-,-,,一般,
2021/01/07,NYO,202102  ,140.0000,買權,-,-,-,-,0,0.08,0,-,-,-,-,,一般,
2021/01/07,NYO,202102  ,140.0000,賣權,-,-,-,-,0,11.45,0,-,-,-,-,,一般,
2021/01/07,NYO,202102  ,145.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NYO,202102  ,145.0000,賣權,-,-,-,-,0,16.1,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,80.0000,買權,-,-,-,-,0,49,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,80.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,85.0000,買權,-,-,-,-,0,44,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,85.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,90.0000,買權,-,-,-,-,0,39,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,90.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,95.0000,買權,-,-,-,-,0,34,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,95.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,100.0000,買權,-,-,-,-,0,29,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,100.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,110.0000,買權,-,-,-,-,0,19,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,110.0000,賣權,-,-,-,-,0,0.14,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,120.0000,買權,-,-,-,-,0,9.45,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,120.0000,賣權,-,-,-,-,0,1.23,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,130.0000,買權,-,-,-,-,0,2.7,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,130.0000,賣權,-,-,-,-,0,5,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,140.0000,買權,-,-,-,-,0,0.35,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,140.0000,賣權,-,-,-,-,0,12.05,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,150.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2021/01/07,NYO,202103  ,150.0000,賣權,-,-,-,-,0,21.2,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,80.0000,買權,-,-,-,-,0,49.1,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,80.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,85.0000,買權,-,-,-,-,0,44.1,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,85.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,90.0000,買權,-,-,-,-,0,39.1,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,90.0000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,95.0000,買權,-,-,-,-,0,34.2,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,95.0000,賣權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,100.0000,買權,-,-,-,-,0,29.2,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,100.0000,賣權,-,-,-,-,0,0.19,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,110.0000,買權,-,-,-,-,0,19.4,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,110.0000,賣權,-,-,-,-,0,0.96,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,120.0000,買權,-,-,-,-,0,10.75,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,120.0000,賣權,-,-,-,-,0,3.16,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,130.0000,買權,-,-,-,-,0,4.62,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,130.0000,賣權,-,-,-,-,0,7.45,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,140.0000,買權,-,-,-,-,0,1.49,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,140.0000,賣權,-,-,-,-,0,13.9,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,150.0000,買權,-,-,-,-,0,0.36,0,-,-,-,-,,一般,
2021/01/07,NYO,202106  ,150.0000,賣權,-,-,-,-,0,22,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,85.0000,買權,-,-,-,-,0,44.3,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,85.0000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,90.0000,買權,-,-,-,-,0,39.3,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,90.0000,賣權,-,-,-,-,0,0.13,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,95.0000,買權,-,-,-,-,0,34.4,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,95.0000,賣權,-,-,-,-,0,0.3,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,100.0000,買權,-,-,-,-,0,29.5,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,100.0000,賣權,-,-,-,-,0,0.62,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,110.0000,買權,-,-,-,-,0,20.1,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,110.0000,賣權,-,-,-,-,0,1.98,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,120.0000,買權,-,-,-,-,0,12,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,120.0000,賣權,-,-,-,-,0,4.77,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,130.0000,買權,-,-,-,-,0,6.15,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,130.0000,賣權,-,-,-,-,0,9.3,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,140.0000,買權,-,-,-,-,0,2.66,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,140.0000,賣權,-,-,-,-,0,15.5,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,150.0000,買權,-,-,-,-,0,0.99,0,-,-,-,-,,一般,
2021/01/07,NYO,202109  ,150.0000,賣權,-,-,-,-,0,23.1,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,19.0000,買權,-,-,-,-,0,6.4,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,19.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,19.5000,買權,-,-,-,-,0,5.9,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,19.5000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,20.0000,買權,-,-,-,-,0,5.4,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,20.5000,買權,-,-,-,-,0,4.92,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,20.5000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,21.0000,買權,-,-,-,-,0,4.42,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,21.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,21.5000,買權,-,-,-,-,0,3.92,2,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,21.5000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,22.0000,買權,-,-,-,-,0,3.42,11,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,22.0000,賣權,-,-,-,-,0,0.01,4,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,22.5000,買權,-,-,-,-,0,2.92,26,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,22.5000,賣權,-,-,-,-,0,0.01,1,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,23.0000,買權,2.04,2.04,2.04,2.04,1,2.42,10,2.33,2.44,2.04,0.36,,一般,
2021/01/07,NZO,202101  ,23.0000,賣權,-,-,-,-,0,0.01,7,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,23.5000,買權,-,-,-,-,0,1.93,19,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,23.5000,賣權,-,-,-,-,0,0.01,7,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,24.0000,買權,1.11,1.11,1.11,1.11,3,1.45,10,1.4,1.47,1.11,0.15,,一般,
2021/01/07,NZO,202101  ,24.0000,賣權,-,-,-,-,0,0.03,1,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,24.5000,買權,0.75,0.75,0.75,0.75,3,1.02,14,0.97,1.02,0.75,0.09,,一般,
2021/01/07,NZO,202101  ,24.5000,賣權,-,-,-,-,0,0.1,10,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,25.0000,買權,-,-,-,-,0,0.65,34,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,25.0000,賣權,0.36,0.36,0.19,0.23,8,0.23,8,0.22,0.27,1.28,0.19,,一般,
2021/01/07,NZO,202101  ,26.0000,買權,-,-,-,-,0,0.19,1,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,26.0000,賣權,-,-,-,-,0,0.77,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,27.0000,買權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,27.0000,賣權,-,-,-,-,0,1.61,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,28.0000,賣權,-,-,-,-,0,2.58,0,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,29.0000,買權,-,-,-,-,0,0.01,6,-,-,-,-,,一般,
2021/01/07,NZO,202101  ,29.0000,賣權,-,-,-,-,0,3.58,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,19.0000,買權,-,-,-,-,0,6.3,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,19.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,19.5000,買權,-,-,-,-,0,5.8,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,19.5000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,20.0000,買權,-,-,-,-,0,5.3,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,20.5000,買權,-,-,-,-,0,4.78,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,20.5000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,21.0000,買權,-,-,-,-,0,4.28,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,21.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,21.5000,買權,-,-,-,-,0,3.78,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,21.5000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,22.0000,買權,-,-,-,-,0,3.29,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,22.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,22.5000,買權,-,-,-,-,0,2.8,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,22.5000,賣權,0.08,0.08,0.08,0.08,9,0.02,8,0.01,0.08,0.56,0.08,,一般,
2021/01/07,NZO,202102  ,23.0000,買權,-,-,-,-,0,2.32,10,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,23.0000,賣權,-,-,-,-,0,0.04,12,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,23.5000,買權,-,-,-,-,0,1.87,5,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,23.5000,賣權,0.15,0.15,0.15,0.15,2,0.09,4,0.1,0.17,0.28,0.15,,一般,
2021/01/07,NZO,202102  ,24.0000,買權,-,-,-,-,0,1.46,29,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,24.0000,賣權,0.21,0.27,0.2,0.23,12,0.18,12,0.2,0.27,0.27,0.2,,一般,
2021/01/07,NZO,202102  ,24.5000,買權,-,-,-,-,0,1.09,6,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,24.5000,賣權,-,-,-,-,0,0.31,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,25.0000,買權,0.73,0.92,0.73,0.92,16,0.92,13,0.85,0.92,0.92,0.15,,一般,
2021/01/07,NZO,202102  ,25.0000,賣權,-,-,-,-,0,0.5,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,26.0000,買權,0.27,0.4,0.27,0.4,10,0.4,10,0.39,0.46,0.4,0.27,,一般,
2021/01/07,NZO,202102  ,26.0000,賣權,-,-,-,-,0,1.07,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,27.0000,買權,-,-,-,-,0,0.13,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,27.0000,賣權,-,-,-,-,0,1.85,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,28.0000,買權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,28.0000,賣權,-,-,-,-,0,2.76,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202102  ,29.0000,賣權,-,-,-,-,0,3.73,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,14.0000,買權,-,-,-,-,0,11.6,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,14.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,15.0000,買權,-,-,-,-,0,10.6,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,15.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,16.0000,買權,-,-,-,-,0,9.6,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,16.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,17.0000,買權,-,-,-,-,0,8.6,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,17.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,18.0000,買權,-,-,-,-,0,7.6,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,18.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,19.0000,買權,-,-,-,-,0,6.6,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,19.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,20.0000,買權,-,-,-,-,0,5.6,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,21.0000,買權,-,-,-,-,0,4.62,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,21.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,22.0000,買權,-,-,-,-,0,3.65,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,22.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,23.0000,買權,-,-,-,-,0,2.72,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,23.0000,賣權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,24.0000,買權,-,-,-,-,0,1.89,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,24.0000,賣權,-,-,-,-,0,0.28,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,25.0000,買權,-,-,-,-,0,1.21,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,25.0000,賣權,-,-,-,-,0,0.59,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,26.0000,買權,-,-,-,-,0,0.71,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,26.0000,賣權,-,-,-,-,0,1.09,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,28.0000,買權,-,-,-,-,0,0.18,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,28.0000,賣權,-,-,-,-,0,2.56,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,30.0000,買權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2021/01/07,NZO,202103  ,30.0000,賣權,-,-,-,-,0,4.41,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,17.0000,買權,-,-,-,-,0,8.75,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,17.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,18.0000,買權,-,-,-,-,0,7.75,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,18.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,19.0000,買權,-,-,-,-,0,6.75,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,19.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,20.0000,買權,-,-,-,-,0,5.75,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,20.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,21.0000,買權,-,-,-,-,0,4.83,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,21.0000,賣權,-,-,-,-,0,0.09,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,22.0000,買權,-,-,-,-,0,3.94,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,22.0000,賣權,-,-,-,-,0,0.2,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,23.0000,買權,-,-,-,-,0,3.12,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,23.0000,賣權,-,-,-,-,0,0.37,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,24.0000,買權,-,-,-,-,0,2.39,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,24.0000,賣權,-,-,-,-,0,0.65,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,25.0000,買權,-,-,-,-,0,1.78,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,25.0000,賣權,-,-,-,-,0,1.03,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,26.0000,買權,-,-,-,-,0,1.28,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,26.0000,賣權,-,-,-,-,0,1.53,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,28.0000,買權,-,-,-,-,0,0.6,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,28.0000,賣權,-,-,-,-,0,2.84,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,30.0000,買權,-,-,-,-,0,0.25,0,-,-,-,-,,一般,
2021/01/07,NZO,202106  ,30.0000,賣權,-,-,-,-,0,4.48,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,18.0000,買權,-,-,-,-,0,7.75,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,18.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,19.0000,買權,-,-,-,-,0,6.8,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,19.0000,賣權,-,-,-,-,0,0.06,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,20.0000,買權,-,-,-,-,0,5.85,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,20.0000,賣權,-,-,-,-,0,0.13,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,21.0000,買權,-,-,-,-,0,4.97,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,21.0000,賣權,-,-,-,-,0,0.24,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,22.0000,買權,-,-,-,-,0,4.14,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,22.0000,賣權,-,-,-,-,0,0.41,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,23.0000,買權,-,-,-,-,0,3.39,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,23.0000,賣權,-,-,-,-,0,0.65,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,24.0000,買權,-,-,-,-,0,2.72,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,24.0000,賣權,-,-,-,-,0,0.98,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,25.0000,買權,-,-,-,-,0,2.15,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,25.0000,賣權,-,-,-,-,0,1.4,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,26.0000,買權,-,-,-,-,0,1.66,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,26.0000,賣權,-,-,-,-,0,1.91,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,28.0000,買權,-,-,-,-,0,0.94,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,28.0000,賣權,-,-,-,-,0,3.18,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,30.0000,買權,-,-,-,-,0,0.5,0,-,-,-,-,,一般,
2021/01/07,NZO,202109  ,30.0000,賣權,-,-,-,-,0,4.73,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,31.0000,買權,-,-,-,-,0,9.75,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,31.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,32.0000,買權,-,-,-,-,0,8.75,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,32.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,33.0000,買權,-,-,-,-,0,7.75,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,33.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,34.0000,買權,-,-,-,-,0,6.75,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,34.0000,賣權,-,-,-,-,0,0.01,9,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,35.0000,買權,-,-,-,-,0,5.75,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,35.0000,賣權,-,-,-,-,0,0.01,7,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,36.0000,買權,4.77,4.77,4.77,4.77,1,4.75,6,0.03,-,4.77,1.28,,一般,
2021/01/07,OAO,202101  ,36.0000,賣權,0.01,0.01,0.01,0.01,5,0.01,19,-,-,0.86,0.01,,一般,
2021/01/07,OAO,202101  ,37.0000,買權,-,-,-,-,0,3.75,57,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,37.0000,賣權,-,-,-,-,0,0.01,23,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,38.0000,買權,-,-,-,-,0,2.78,53,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,38.0000,賣權,-,-,-,-,0,0.03,5,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,39.0000,買權,1.34,1.75,1.33,1.75,13,1.86,8,1.82,1.91,1.75,0.11,,一般,
2021/01/07,OAO,202101  ,39.0000,賣權,-,-,-,-,0,0.11,12,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,40.0000,買權,0.91,1.04,0.91,1.04,23,1.04,24,1.07,1.12,1.04,0.11,,一般,
2021/01/07,OAO,202101  ,40.0000,賣權,0.43,0.57,0.3,0.34,13,0.34,13,0.33,0.38,3.54,0.3,,一般,
2021/01/07,OAO,202101  ,41.0000,買權,0.33,0.5,0.33,0.5,15,0.5,51,0.52,0.57,0.5,0.07,,一般,
2021/01/07,OAO,202101  ,41.0000,賣權,0.79,0.79,0.79,0.79,6,0.79,6,0.78,0.83,0.79,0.79,,一般,
2021/01/07,OAO,202101  ,42.0000,買權,-,-,-,-,0,0.22,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,42.0000,賣權,-,-,-,-,0,1.47,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,43.0000,買權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,43.0000,賣權,-,-,-,-,0,2.32,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,44.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,44.0000,賣權,-,-,-,-,0,3.27,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,45.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,45.0000,賣權,-,-,-,-,0,4.25,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,46.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,OAO,202101  ,46.0000,賣權,-,-,-,-,0,5.25,0,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,31.0000,買權,-,-,-,-,0,9.7,0,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,31.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,32.0000,買權,-,-,-,-,0,8.7,0,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,32.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,33.0000,買權,-,-,-,-,0,7.7,0,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,33.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,34.0000,買權,-,-,-,-,0,6.7,0,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,34.0000,賣權,-,-,-,-,0,0.01,1,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,35.0000,買權,-,-,-,-,0,5.7,0,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,35.0000,賣權,-,-,-,-,0,0.01,6,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,36.0000,買權,-,-,-,-,0,4.72,0,-,-,-,-,,一般,
2021/01/07,OAO,202102  ,36.0000,賣權,0.09,0.09,0.09,0.09,1,0.02,12,0.01,0.08,0.67,0.09,,一般,
