交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2021/04/16,CGO,202105  ,30.0000,買權,-,-,-,-,0,0.21,10,-,-,-,-,,一般,
2021/04/16,CGO,202105  ,30.0000,賣權,-,-,-,-,0,2.88,0,-,-,-,-,,一般,
2021/04/16,CGO,202105  ,31.0000,買權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2021/04/16,CGO,202105  ,31.0000,賣權,-,-,-,-,0,3.85,0,-,-,-,-,,一般,
2021/04/16,CGO,202105  ,32.0000,買權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2021/04/16,CGO,202105  ,32.0000,賣權,-,-,-,-,0,4.84,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,15.0000,買權,-,-,-,-,0,12.15,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,15.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,16.0000,買權,-,-,-,-,0,11.15,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,16.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,17.0000,買權,-,-,-,-,0,10.15,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,17.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,18.0000,買權,-,-,-,-,0,9.15,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,18.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,19.0000,買權,-,-,-,-,0,8.15,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,19.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,20.0000,買權,-,-,-,-,0,7.2,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,21.0000,買權,-,-,-,-,0,6.2,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,21.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,22.0000,買權,-,-,-,-,0,5.25,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,22.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,23.0000,買權,-,-,-,-,0,4.33,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,23.0000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,24.0000,買權,-,-,-,-,0,3.48,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,24.0000,賣權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,25.0000,買權,-,-,-,-,0,2.71,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,25.0000,賣權,-,-,-,-,0,0.19,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,26.0000,買權,-,-,-,-,0,2.05,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,26.0000,賣權,-,-,-,-,0,0.44,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,28.0000,買權,-,-,-,-,0,1.06,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,28.0000,賣權,-,-,-,-,0,1.41,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,30.0000,買權,-,-,-,-,0,0.48,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,30.0000,賣權,-,-,-,-,0,2.97,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,32.0000,買權,-,-,-,-,0,0.19,0,-,-,-,-,,一般,
2021/04/16,CGO,202106  ,32.0000,賣權,-,-,-,-,0,4.85,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,15.0000,買權,-,-,-,-,0,12.2,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,15.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,16.0000,買權,-,-,-,-,0,11.2,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,16.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,17.0000,買權,-,-,-,-,0,10.2,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,17.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,18.0000,買權,-,-,-,-,0,9.25,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,18.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,19.0000,買權,-,-,-,-,0,8.3,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,19.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,20.0000,買權,-,-,-,-,0,7.35,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,21.0000,買權,-,-,-,-,0,6.45,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,21.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,22.0000,買權,-,-,-,-,0,5.65,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,22.0000,賣權,-,-,-,-,0,0.09,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,23.0000,買權,-,-,-,-,0,4.84,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,23.0000,賣權,-,-,-,-,0,0.18,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,24.0000,買權,-,-,-,-,0,4.12,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,24.0000,賣權,-,-,-,-,0,0.34,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,25.0000,買權,-,-,-,-,0,3.46,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,25.0000,賣權,-,-,-,-,0,0.58,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,26.0000,買權,-,-,-,-,0,2.88,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,26.0000,賣權,-,-,-,-,0,0.92,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,28.0000,買權,-,-,-,-,0,1.94,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,28.0000,賣權,-,-,-,-,0,1.92,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,30.0000,買權,-,-,-,-,0,1.25,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,30.0000,賣權,-,-,-,-,0,3.32,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,32.0000,買權,-,-,-,-,0,0.78,0,-,-,-,-,,一般,
2021/04/16,CGO,202109  ,32.0000,賣權,-,-,-,-,0,5,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,17.0000,買權,-,-,-,-,0,10.3,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,17.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,18.0000,買權,-,-,-,-,0,9.4,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,18.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,19.0000,買權,-,-,-,-,0,8.45,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,19.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,20.0000,買權,-,-,-,-,0,7.6,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,20.0000,賣權,-,-,-,-,0,0.06,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,21.0000,買權,-,-,-,-,0,6.8,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,21.0000,賣權,-,-,-,-,0,0.12,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,22.0000,買權,-,-,-,-,0,6,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,22.0000,賣權,-,-,-,-,0,0.21,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,23.0000,買權,-,-,-,-,0,5.3,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,23.0000,賣權,-,-,-,-,0,0.37,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,24.0000,買權,-,-,-,-,0,4.62,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,24.0000,賣權,-,-,-,-,0,0.58,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,25.0000,買權,-,-,-,-,0,4.02,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,25.0000,賣權,-,-,-,-,0,0.88,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,26.0000,買權,-,-,-,-,0,3.47,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,26.0000,賣權,-,-,-,-,0,1.26,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,28.0000,買權,-,-,-,-,0,2.55,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,28.0000,賣權,-,-,-,-,0,2.27,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,30.0000,買權,-,-,-,-,0,1.83,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,30.0000,賣權,-,-,-,-,0,3.6,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,32.0000,買權,-,-,-,-,0,1.3,0,-,-,-,-,,一般,
2021/04/16,CGO,202112  ,32.0000,賣權,-,-,-,-,0,5.2,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,13.5000,買權,-,-,-,-,0,12.35,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,13.5000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,14.0000,買權,-,-,-,-,0,11.85,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,14.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,14.5000,買權,-,-,-,-,0,11.35,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,14.5000,賣權,-,-,-,-,0,0.01,1,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,15.0000,買權,-,-,-,-,0,10.85,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,15.0000,賣權,-,-,-,-,0,0.01,5,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,15.5000,買權,-,-,-,-,0,10.35,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,15.5000,賣權,-,-,-,-,0,0.01,7,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,16.0000,買權,-,-,-,-,0,9.85,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,16.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,16.5000,買權,-,-,-,-,0,9.35,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,16.5000,賣權,-,-,-,-,0,0.01,5,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,17.0000,買權,-,-,-,-,0,8.85,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,17.0000,賣權,-,-,-,-,0,0.01,15,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,17.5000,買權,-,-,-,-,0,8.35,5,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,17.5000,賣權,-,-,-,-,0,0.01,20,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,18.0000,買權,-,-,-,-,0,7.85,72,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,18.0000,賣權,-,-,-,-,0,0.01,24,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,18.5000,買權,-,-,-,-,0,7.35,53,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,18.5000,賣權,-,-,-,-,0,0.01,24,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,19.0000,買權,-,-,-,-,0,6.85,12,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,19.0000,賣權,-,-,-,-,0,0.01,42,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,19.5000,買權,-,-,-,-,0,6.35,7,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,19.5000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,20.0000,買權,-,-,-,-,0,5.85,27,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,20.5000,買權,-,-,-,-,0,5.35,45,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,20.5000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,21.0000,買權,-,-,-,-,0,4.86,50,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,21.0000,賣權,-,-,-,-,0,0.01,6,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,21.5000,買權,-,-,-,-,0,4.36,36,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,21.5000,賣權,-,-,-,-,0,0.02,6,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,22.0000,買權,-,-,-,-,0,3.88,29,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,22.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,22.5000,買權,-,-,-,-,0,3.4,17,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,22.5000,賣權,-,-,-,-,0,0.06,6,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,23.0000,買權,-,-,-,-,0,3.12,1,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,23.0000,賣權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,23.5000,買權,-,-,-,-,0,2.7,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,23.5000,賣權,0.15,0.17,0.15,0.17,6,0.17,6,0.08,0.18,0.17,0.15,,一般,
2021/04/16,CHO,202104  ,24.0000,買權,-,-,-,-,0,2.3,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,24.0000,賣權,0.27,0.27,0.27,0.27,2,0.26,7,0.16,0.26,0.31,0.27,,一般,
2021/04/16,CHO,202104  ,24.5000,買權,1.68,1.68,1.68,1.68,6,1.94,6,1.94,2.13,1.68,1.68,,一般,
2021/04/16,CHO,202104  ,24.5000,賣權,0.39,0.39,0.39,0.39,4,0.39,4,0.27,0.37,0.39,0.39,,一般,
2021/04/16,CHO,202104  ,25.0000,買權,1.41,1.59,1.41,1.59,7,1.59,31,1.6,1.76,1.79,1.41,,一般,
2021/04/16,CHO,202104  ,25.0000,賣權,0.57,0.57,0.57,0.57,2,0.56,5,0.42,0.52,1.12,0.51,,一般,
2021/04/16,CHO,202104  ,26.0000,買權,0.6,0.82,0.59,0.82,16,1.04,41,1.04,1.14,1.82,0.59,,一般,
2021/04/16,CHO,202104  ,26.0000,賣權,-,-,-,-,0,1.02,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,27.0000,買權,0.45,0.56,0.45,0.56,8,0.64,40,0.64,0.74,1.26,0.41,,一般,
2021/04/16,CHO,202104  ,27.0000,賣權,-,-,-,-,0,1.64,5,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,28.0000,買權,0.27,0.31,0.27,0.31,8,0.37,34,0.37,0.47,0.9,0.27,,一般,
2021/04/16,CHO,202104  ,28.0000,賣權,-,-,-,-,0,2.4,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,29.0000,買權,-,-,-,-,0,0.21,14,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,29.0000,賣權,-,-,-,-,0,3.27,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,30.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,30.0000,賣權,-,-,-,-,0,4.2,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,31.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,31.0000,賣權,-,-,-,-,0,5.15,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,32.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202104  ,32.0000,賣權,-,-,-,-,0,6.15,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,15.5000,買權,-,-,-,-,0,10.4,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,15.5000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,16.0000,買權,-,-,-,-,0,9.9,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,16.0000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,16.5000,買權,-,-,-,-,0,9.4,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,16.5000,賣權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,17.0000,買權,-,-,-,-,0,8.95,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,17.0000,賣權,-,-,-,-,0,0.09,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,17.5000,買權,-,-,-,-,0,8.45,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,17.5000,賣權,-,-,-,-,0,0.13,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,18.0000,買權,-,-,-,-,0,8,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,18.0000,賣權,-,-,-,-,0,0.17,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,18.5000,買權,-,-,-,-,0,7.55,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,18.5000,賣權,-,-,-,-,0,0.21,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,19.0000,買權,-,-,-,-,0,7.1,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,19.0000,賣權,-,-,-,-,0,0.27,1,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,19.5000,買權,-,-,-,-,0,6.65,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,19.5000,賣權,-,-,-,-,0,0.34,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,20.0000,買權,-,-,-,-,0,6.2,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,20.0000,賣權,-,-,-,-,0,0.43,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,20.5000,買權,-,-,-,-,0,5.8,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,20.5000,賣權,-,-,-,-,0,0.52,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,21.0000,買權,-,-,-,-,0,5.4,6,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,21.0000,賣權,-,-,-,-,0,0.63,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,21.5000,買權,-,-,-,-,0,5.05,6,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,21.5000,賣權,-,-,-,-,0,0.76,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,22.0000,買權,-,-,-,-,0,4.66,6,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,22.0000,賣權,-,-,-,-,0,0.9,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,22.5000,買權,-,-,-,-,0,4.31,6,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,22.5000,賣權,-,-,-,-,0,1.05,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,23.0000,買權,-,-,-,-,0,3.98,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,23.0000,賣權,-,-,-,-,0,1.23,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,23.5000,買權,-,-,-,-,0,3.66,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,23.5000,賣權,-,-,-,-,0,1.42,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,24.0000,買權,-,-,-,-,0,3.37,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,24.0000,賣權,1.14,1.14,1.14,1.14,2,1.62,2,1.08,1.24,1.14,1.14,,一般,
2021/04/16,CHO,202105  ,24.5000,買權,-,-,-,-,0,3.08,12,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,24.5000,賣權,-,-,-,-,0,1.85,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,25.0000,買權,-,-,-,-,0,2.82,12,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,25.0000,賣權,-,-,-,-,0,2.08,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,26.0000,買權,2.1,2.1,2.1,2.1,6,2.34,12,2.13,2.44,2.1,2.05,,一般,
2021/04/16,CHO,202105  ,26.0000,賣權,-,-,-,-,0,2.61,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,27.0000,買權,1.66,1.66,1.66,1.66,6,1.93,24,1.81,2.08,1.96,1.66,,一般,
2021/04/16,CHO,202105  ,27.0000,賣權,-,-,-,-,0,3.2,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,28.0000,買權,1.4,1.4,1.4,1.4,6,1.58,24,1.56,1.79,1.98,1.29,,一般,
2021/04/16,CHO,202105  ,28.0000,賣權,-,-,-,-,0,3.84,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,29.0000,買權,-,-,-,-,0,1.28,18,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,29.0000,賣權,-,-,-,-,0,4.54,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,30.0000,買權,0.92,0.92,0.92,0.92,2,1.03,2,1.19,1.36,0.92,0.92,,一般,
2021/04/16,CHO,202105  ,30.0000,賣權,-,-,-,-,0,5.3,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,31.0000,買權,-,-,-,-,0,0.83,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,31.0000,賣權,-,-,-,-,0,6.05,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,32.0000,買權,-,-,-,-,0,0.66,0,-,-,-,-,,一般,
2021/04/16,CHO,202105  ,32.0000,賣權,-,-,-,-,0,6.9,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,7.6000,買權,-,-,-,-,0,18.3,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,7.6000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,8.0000,買權,-,-,-,-,0,17.9,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,8.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,8.4000,買權,-,-,-,-,0,17.5,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,8.4000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,8.8000,買權,-,-,-,-,0,17.1,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,8.8000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,9.2000,買權,-,-,-,-,0,16.7,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,9.2000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,9.6000,買權,-,-,-,-,0,16.3,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,9.6000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,10.0000,買權,-,-,-,-,0,15.9,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,10.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,11.0000,買權,-,-,-,-,0,14.85,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,11.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,12.0000,買權,-,-,-,-,0,13.9,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,12.0000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,13.0000,買權,-,-,-,-,0,12.9,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,13.0000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,14.0000,買權,-,-,-,-,0,11.95,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,14.0000,賣權,-,-,-,-,0,0.08,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,15.0000,買權,-,-,-,-,0,11,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,15.0000,賣權,-,-,-,-,0,0.14,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,16.0000,買權,-,-,-,-,0,10.05,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,16.0000,賣權,-,-,-,-,0,0.23,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,17.0000,買權,-,-,-,-,0,9.15,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,17.0000,賣權,-,-,-,-,0,0.35,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,18.0000,買權,-,-,-,-,0,8.3,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,18.0000,賣權,-,-,-,-,0,0.51,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,19.0000,買權,-,-,-,-,0,7.5,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,19.0000,賣權,-,-,-,-,0,0.72,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,20.0000,買權,-,-,-,-,0,6.7,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,20.0000,賣權,-,-,-,-,0,0.97,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,21.0000,買權,-,-,-,-,0,6,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,21.0000,賣權,-,-,-,-,0,1.27,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,22.0000,買權,-,-,-,-,0,5.35,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,22.0000,賣權,-,-,-,-,0,1.62,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,23.0000,買權,-,-,-,-,0,4.74,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,23.0000,賣權,-,-,-,-,0,2.02,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,24.0000,買權,-,-,-,-,0,4.18,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,24.0000,賣權,-,-,-,-,0,2.47,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,25.0000,買權,-,-,-,-,0,3.68,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,25.0000,賣權,-,-,-,-,0,2.97,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,26.0000,買權,-,-,-,-,0,3.22,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,26.0000,賣權,-,-,-,-,0,3.52,0,-,-,-,-,,一般,
2021/04/16,CHO,202106  ,28.0000,買權,-,-,-,-,0,2.45,0,-,-,-,-,,一般,
